,entity,gender
15875,Ириней Сирмийский,m
15876,Вельф III,m
15877,Владимир,m
15878,Луций Мунаций Планк,m
15879,Сантюль IV д’Астарак,m
15880,Адобогиона,f
15881,Мелитон Сардийский,m
15882,Иоганн Фуст,m
15883,Елевферий,m
15884,Ходзё Токимаса,m
15885,Жордан I,m
15886,Анас ибн Малик,m
15887,Джованни де Донди,m
15888,Давид Венгерский,m
15889,Васил ибн Ата,m
15890,Абдуллах аль-Мамун,m
15891,Гай Папирий Красс,m
15892,Карломан,m
15893,Фортунат II,m
15894,Кебет,m
15895,Прокул Геганий Мацерин,m
15896,Захария Хризополитан,m
15897,Оттон,m
15898,Марк Деций,m
15899,Симеон Иванович Гордый,m
15900,Феличе Корниола,m
15901,Донато ди Нери,m
15902,Луций Анний Максим,m
15903,Гонорат Арелатский,m
15904,Ландульф III,m
15905,Мария Трапезундская,m
15906,Матерн Кёльнский,m
15907,Фернандо Кастильский,m
15908,Яо Хун,m
15909,Павзий,m
15910,Октар,m
15911,Ги II де ла Рош,m
15912,Дитрих I,m
15913,Джованни,m
15914,Жак де Гиз,m
15915,Карло Дзено,m
15916,Эдмунд Стаффорд,m
15917,Суньер I,m
15918,Аль-Мансур Биллах,m
15919,Квинт Помпей Руф,m
15920,Луи I де Шини,m
15921,Жан II де Дрё,m
15922,Генрих II,m
15923,Аста Гудбрандсдоттир,f
15924,Пакор II,m
15925,Асклепиодор,m
15926,Николо Барбаро,m
15927,Лотарь III фон Вальбек,m
15928,Абатур-мурза,m
15929,Сигеберт из Жамблу,m
15930,Антонин Пьероци,m
15931,Кадок Мудрый,m
15932,Кристина Норвежская,f
15933,Волузиан,m
15934,Диокл,m
15935,Опитер Вергиний Трикост,m
15936,Кардариган,m
15937,Эпосогнат,m
15938,Маний Ацилий Вибий Фаустин,m
15939,Чжоу Цюйфэй,m
15940,Пржемысл,m
15941,Пьетро Бадольо,m
15942,граф Данбар Вальтеоф,m
15943,Миколай Дзежговский,m
15944,Ле Нян-тонг,m
15945,Тит Виниций Юлиан,m
15946,Никифор Вриенний Старший,m
15947,Толун-черби,m
15948,Вартислав X,m
15949,Квинт Марций Крисп,m
15950,Рамиро II,m
15951,Ганс Мемлинг,m
15952,Уильям Бошан,m
15953,Флавий Тавр,m
15954,Джон из Рединга,m
15955,Тюрпьон,m
15956,Полизел Афинский,m
15957,Ирод Архелай,m
15958,Бонифаций VI,m
15959,Хань Хуан,m
15960,Виктор IV II,m
15961,Беатриса Люксембургская,f
15962,Уко Фоккена,m
15963,Гней Помпей Трог,m
15964,Памфил,m
15965,Лю Ицин,m
15966,Ми Фэй,m
15967,Стефан Радослав,m
15968,Исидора Тавеннийская,f
15969,Дионисий Глушицкий,m
15970,Юдита Венгерская,f
15971,Агариста,m
15972,Ахмад Санджар,m
15973,Матильда I,f
15974,Рёгнвальд Оркнейский,m
15975,Рогволод Борисович,m
15976,Камо-но Тёмэй,m
15977,Иезекииль,m
15978,Годеберта,f
15979,Эрвин фон Штейнбах,m
15980,Алиса,m
15981,Ли Сы,m
15982,Кавурд-бек,m
15983,Филипп I Араб,m
15984,Джон Гиффард,m
15985,Джеймс,m
15986,Людвиг II,m
15987,Магнус Харальдссон Норвежский,m
15988,Рыкса Лотарингская,f
15989,Легманн Гудрёдссон,m
15990,Сервий Корнелий Сципион Сальвидиен Орфит,m
15991,Ментеше-бей,m
15992,Клотсинда,m
15993,Неера,m
15994,Пелоп,m
15995,Секст Октавий Фронтон,m
15996,Ансемунд,m
15997,Каб ибн аль-Ашраф,m
15998,Беатриче Портинари,f
15999,Перенелла Фламель,m
16000,Абу Ала аль-Мамун,m
16001,Гильом IV,m
16002,Иоганн Нибур,m
16003,Шан Ян,m
16004,Луций Невий Аквилин,m
16005,Зайнаб бинт Али,m
16006,Дун Фансяо,m
16007,Ауисотль,m
16008,Александр Комнин Асень,m
16009,Всеволод Давыдович,m
16010,Ан-Нуман I,m
16011,Джон Гонт,m
16012,Кавус,m
16013,Марция Отацилия Севера,m
16014,Хинрик Фунхоф,m
16015,Альдобрандино III д’Эсте,m
16016,Хорса,m
16017,Бландина Лионская,m
16018,Бурхард,m
16019,Оттобоне Терци,m
16020,Конрад Пауман,m
16021,Генрих IV,m
16022,Обиццо да Полента,m
16023,Иньиго II Гарсес,m
16024,Буддхагхоша,m
16025,Афанасий Метеорский,m
16026,Секст Атилий Серран Гавиан,m
16027,Роже Бернар II де Фуа,m
16028,Трифиллий Левкуссийский,m
16029,Никколо Специале,m
16030,Флавий Ареобинд Дагалайф Ареобинд,m
16031,Феспис,m
16032,Лев Халкидонский,m
16033,Елена Ангелина Комнина,f
16034,Генрих Донцель,m
16035,Гай Юлий Виндекс,m
16036,Ада Карийская,m
16037,Бенедетто,m
16038,Аль-Кинди,m
16039,Джованни Кампано,m
16040,Публий Целий Бальбин Вибуллий Пий,m
16041,Ибн Хазм,m
16042,Иулиания Палецкая,f
16043,Павсаний Македонский,m
16044,Ричард Диспенсер,m
16045,Бхадрабаху,m
16046,Готфрид фон Хайнсберг,m
16047,Иоанн II,m
16048,Мария д’Энгьен,m
16049,Низам-ад-дин аль-Бирджанди,m
16050,Адам Сен-Викторский,m
16051,Эвентий и Феодул Александр,m
16052,Диокл Сиракузский,m
16053,Имре Запольяи,m
16054,Агипранд,m
16055,Томас,m
16056,Джованни Джироламо Саккери,m
16057,Анна Васильевна Московская,m
16058,Феодосия,m
16059,Пьеро делла Франческа,m
16060,Нилюфер-хатун,m
16061,Нарн Бергамский,m
16062,Аль-Мансур Абу Бакр,m
16063,Ибн ар-Раванди,m
16064,Тиберий Минуций Авгурин,m
16065,Чжао Жуко,m
16066,Андроник Дука,m
16067,Критон,m
16068,Аракел Сюнеци,m
16069,Пан Тун,m
16070,Акуш,m
16071,Себеос,m
16072,Иван Андреевич Шибан Долгоруков,m
16073,Мануган ап Селив,m
16074,Томмазо ди Сассо,m
16075,Бернардин Фельтрский,m
16076,Бейбут Есжанов,m
16077,Марк Педон Вергилиан,m
16078,Адарнасе IV,m
16079,Готье IV д’Энгиен,m
16080,Авраам ибн-Хасдай,m
16081,Квинт Огульний Галл,m
16082,Гермипп,m
16083,Волумния,f
16084,Мухаммад Султан,m
16085,Антонио Солер,m
16086,Флайтбертах Уа Нейлл,m
16087,Оберто Паллавичино,m
16088,Цзя Сянь,m
16089,Аснар III,m
16090,Дьёрдь,m
16091,Феодосий Цац,m
16092,Роберт де Вер,m
16093,Виктор Туннунский,m
16094,Граф Сен-Жермен,m
16095,Гекатон Родосский,m
16096,Гиемпсал I,m
16097,Филипп Каллимах,m
16098,Публий Постумий Альбин Региллен,m
16099,Антиох X Евсеб Филопатор,m
16100,Санш III Митарра,m
16101,Усюэ Цзуюань,m
16102,Бозон,m
16103,Мария Брабантская,f
16104,Элий Аристид,m
16105,Лотарь II фон Вальбек,m
16106,Гизульф I,m
16107,Девширме Юнус-паша,m
16108,Экзюперанций из Чиньоли,m
16109,Беатриса де Фосиньи,m
16110,Юлия Друзилла,f
16111,Нарсес,m
16112,Констанция Сицилийская,f
16113,Леопольд Штайнройтер,m
16114,Асклепий Тралльский,m
16115,Сампиро,m
16116,Луций Помпей Вописк,m
16117,Луций Цецилий Метелл Дентер,m
16118,Роберт Брюс,m
16119,Сервий Корнелий Цетег,m
16120,Вирий Луп,m
16121,Джованни Беккариа,m
16122,Гутьерре Родригес де Кастро эль-Эскалабрадо,m
16123,Пётр Кнафей,m
16124,Сечавур,m
16125,Мариам,m
16126,Сонджон,m
16127,Альфонсо Фернандес де Паленсия,m
16128,Бион Борисфенит,m
16129,Александр Суворов,m
16130,Бенедикт XI,m
16131,Перу Эшкобар,m
16132,Юрий Ильинич,m
16133,Иоанн Дебарский,m
16134,Ямана Мотитоё,m
16135,Гаусельм Файдит,m
16136,Дитрих I/III,m
16137,Иоанн Чешский,m
16138,Дидий Юлиан,m
16139,Ивайло,m
16140,Иегуда бен Моше,m
16141,Блатмак мак Аэдо Слане,m
16142,Мара Тэкле-Хайманот,m
16143,Михаил Пселл,m
16144,Зденек Конопиштьский из Штернберка,m
16145,Иоганн III,m
16146,Дукетий,m
16147,Джакомо Колонна,m
16148,Квинт Флавий Месий Эгнаций Лоллиан,m
16149,Луций Атилий,m
16150,Ан-Насир Фарадж,m
16151,Ираклий Старший,m
16152,Жан де Жизор,m
16153,Торстейн Эйрикссон,m
16154,Луций Петроний Сабин,m
16155,2-й граф Уорик Роджер де Бомон,m
16156,Луций Эмилий Барбула,m
16157,Кость Гордиенко,m
16158,Аммон,m
16159,Вильгельм II,m
16160,Аделаида,f
16161,Пьер де Фонтен,m
16162,Мухаммад ибн Юсуф ас-Сануси,m
16163,Прокопий Антемий,m
16164,Секст Карминий Вет,m
16165,Семпроний Азеллион,m
16166,Юсуф Баласагуни,m
16167,Филон,m
16168,Генрих II,m
16169,Абдуллах ибн Ибад,m
16170,Поликратия Аргосская,f
16171,Генрих I,m
16172,Фроэх мак Финдхада,m
16173,Браулио Сарагосский,m
16174,Мужун Цзюнь,m
16175,Марк Кокцей Нерва,m
16176,Гай Бруттий Криспин,m
16177,Ли Цинчжао,f
16178,Квинт Камурий Нумизий Юниор,m
16179,Дмитрий Герасимов,m
16180,Марсилий Ингенский,m
16181,Дирк I,m
16182,Джон Ле Стрейндж,m
16183,Го Сян,m
16184,Ариарат III,m
16185,Фридрих II,m
16186,Жан II,m
16187,Элеонора Нормандская,f
16188,Дуань Чэнши,m
16189,Оксидат,m
16190,Генезий Арльский,m
16191,Аугайре мак Айлелла,m
16192,Хуан де Мена,m
16193,Квинт Аквилий Нигер,m
16194,Лисимах,m
16195,Николай,m
16196,Рагнар Лодброк,m
16197,Луитпольд Баварский,m
16198,Борохул,m
16199,Тит Квинкций Атта,m
16200,Раймунд Роже де Фуа,m
16201,Фульк I Рыжий,m
16202,Лон Нил,m
16203,Жанна Французская,f
16204,Онфруа II де Торон,m
16205,Ду-цзун,m
16206,Чандидас,m
16207,Арета I,m
16208,Фортунат из Сполето,m
16209,Усабуро Хидака,m
16210,Кириак Анконский,m
16211,Абу-л-Касим Бабур,m
16212,Изабелла Иерусалимская,f
16213,Ай-Чичек,f
16214,Лю Чжо,m
16215,Чэн-ди,m
16216,Ярополк Святославич,m
16217,Грегорио Карелли,m
16218,Антуан Фор-Бра,m
16219,Пётр,m
16220,Кратет Малльский,m
16221,Лаодика II,f
16222,Чагатай,m
16223,Парал,m
16224,Ахситан I,m
16225,Оттон III,m
16226,Керл,m
16227,Публий Геренний Поллион,m
16228,Коцел,m
16229,Осрик,m
16230,Адель де Мо,f
16231,Эсташ I де Гин,m
16232,Гунсунь Шу,m
16233,Антиох VIII Грип,m
16234,Ибрахим-шах Лоди,m
16235,Императрица Суйко,m
16236,Аполлос,m
16237,Алекс Робертсон,m
16238,Леди Уалла,f
16239,Бенедикт XIV,m
16240,Джованни Санти,m
16241,Марк Титтий Фруги,m
16242,Альбрехт Гесслер,m
16243,Император Го-Рэйдзэй,m
16244,Луций Юлий Вестин,m
16245,Ли Гао,m
16246,Ки-но Цураюки,m
16247,Химено Сильный,m
16248,Педро II,m
16249,Аппий Клавдий Красс Региллен Сабин,m
16250,Пасхазий,m
16251,Фаустина,m
16252,Лука Делла Роббиа,m
16253,Абу Суфьян ибн Харб,m
16254,Публий Юлий Скапула Тертулл Приск,m
16255,Энрико Пескаторе,m
16256,Агилольф Кёльнский,m
16257,Помпея из Думнонии,m
16258,Каллиник V,m
16259,Абу Хамид аль-Газали,m
16260,Уолтер Стюарт,m
16261,Аэнор де Шательро,m
16262,Михалоглу Искендер-паша,m
16263,Дун Сянь,m
16264,Кун-тугды,m
16265,Олимпиодор Младший,m
16266,Пиксодар,m
16267,Кичи-Мухаммед,m
16268,Абд аль-Мумин,m
16269,Мордехай бен-Гиллель,m
16270,Шимон бар Иохай,m
16271,Викторин,m
16272,Вахб ибн Мунаббих,m
16273,Григорий VI,m
16274,Пиллаи Локачарья,m
16275,Айо,m
16276,Генрих II,m
16277,Принц Мотихито,m
16278,Мария Шварновна,f
16279,Ваньянь Шоусюй,m
16280,Геронтий из Фикуклы,m
16281,Тальха ибн Убайдуллах,m
16282,Берта,f
16283,Седекион,m
16284,Фандил Кордовский,m
16285,Рудольф III,m
16286,Усман ибн Аффан,m
16287,Уильям Дуглас,m
16288,Станислав Щепановский,m
16289,Джеффри Ле-Бейкер,m
16290,Деметрий II Никатор,m
16291,Нордеберт,m
16292,Гуго Монтгомери,m
16293,Гай Випстан Апрониан,m
16294,Бурхануддин аль-Маргинани,m
16295,Герасим Иорданский,m
16296,Леонтий,m
16297,Сигхер,m
16298,Худуха-беки,m
16299,Гийом Домбе,m
16300,Франческо Траини,m
16301,Готье II де Бриенн,m
16302,Райнальд фон Дассель,m
16303,Симон Сток,m
16304,Кормак Кашельский,m
16305,Конрад фон Урслинген,m
16306,3-й граф Саффолк Майкл де ла Поль,m
16307,Бенуа д’ Алиньян,m
16308,Спурий Торий,m
16309,Анно I,m
16310,Луций Корнелий Сулла,m
16311,Роджер III де Клиффорд,m
16312,Виллем IV Эгмонт,m
16313,Пьер II де Куртене,m
16314,Гизульф II,m
16315,Абу Исхак Ибрахим I,m
16316,Гуго I де Шалон-Арле,m
16317,Плавтий Квинтилл,m
16318,Хызыр-Шах Саруханид,m
16319,Эвгемер,m
16320,Луций Анний Ларг,m
16321,Феодосия Мстиславна,f
16322,Роберт де Рос,m
16323,Рене де Монжан,m
16324,Ордоньо II,m
16325,Генри де Брактон,m
16326,Флавий Север,m
16327,Магн Деценций,m
16328,Бланка I,f
16329,Луп II,m
16330,Санатрук,m
16331,Вильгельм Длинный Меч,m
16332,Альберт Буксгевден,m
16333,Иминишусыликэхань,m
16334,Бенедетто Антелами,m
16335,Ахмед-султан Афшар,m
16336,Домиций Марс,m
16337,Джон Гамильтон,m
16338,Михаил,m
16339,Жан де Варенн,m
16340,Гелиодор,m
16341,Михаэль Хильдебранд,m
16342,Святой Рох,m
16343,Раньери Бурбон-Сицилийский,m
16344,Демокрит,m
16345,Виктор Эммануил II,m
16346,Син-шар-ишкун,m
16347,Как-Тилиу-Чан-Чак,m
16348,Мелетий Антиохийский,m
16349,Гвидантонио да Монтефельтро,m
16350,Пётр Милонег,m
16351,Эврилеонида,f
16352,Иоганн Эстикампиан,m
16353,Ван И,m
16354,Остей,m
16355,Амбиорикс,m
16356,Али ибн аль-Мадини,m
16357,Маргарита Прованская,f
16358,Семён Жаркой,m
16359,Тайсэй,m
16360,Вельф I,m
16361,Тайра-но Томомори,m
16362,Бернард Сильвестр,m
16363,Приезда I,m
16364,Тлакаелель,m
16365,Ален IV,m
16366,Иоганн Люксембургский,m
16367,Энда Аранский,m
16368,Абу-с-Салт,m
16369,Суне Фолькессон,m
16370,Ярослав Ярославич,m
16371,Алигерн,m
16372,Октавиан Август,m
16373,Сунь Сымяо,m
16374,Карл IV,m
16375,Аснар I Галиндес,m
16376,Ван Чжаоцзюнь,m
16377,Елена Палеологиня,f
16378,Мария Болгарская,f
16379,Федерико II,m
16380,Франческо I Пико делла Мирандола,m
16381,Маний Ацилий Глабрион,m
16382,Домн,m
16383,Георгий II Тертер,m
16384,Гермесианакт,m
16385,Игнатий Полтавцев,m
16386,Малх Филадельфиец,m
16387,Галерия Фундана,m
16388,Петроний Пробин,m
16389,Вер,m
16390,Герман IV,m
16391,Маргарита Бургундская,f
16392,Ибн аль-Кифти,m
16393,Марк Флавий Апр,m
16394,Антониаццо Романо,m
16395,Микулаш I,m
16396,Жан де Дрё,m
16397,Гизульф II,m
16398,Чиссатахма,m
16399,Луций Вергиний Трикост,m
16400,Хэ-ди,m
16401,Фернандо Родригес де Кастро,m
16402,Ян I Очко из Влашима,m
16403,Кинана,f
16404,Уолтер Жиффар,m
16405,Кирин Римлянин,m
16406,Децим Юний Ювенал,m
16407,Николай Цибулька,m
16408,Квинт Фабий Максим Аллоброгик,m
16409,Алессандро из Телезе,m
16410,Ибн Хордадбех,m
16411,Педро III,m
16412,Сервий Сульпиций Руф,m
16413,Корнелий Репентин,m
16414,Маргарита Савойская,f
16415,Флавий Эводий,m
16416,Сун Лянь,m
16417,Фридрих I,m
16418,Публий Кальвизий Рузон,m
16419,Хуан де Картахена,m
16420,Випсания Агриппина,f
16421,Отомо-но Табито,m
16422,Люсьенна де Рошфор,m
16423,Аарон Старший га-Рофе бен Иосеф,m
16424,Абэ-но Мунэто,m
16425,Уолтер II де Клиффорд,m
16426,Ибн аль-Байтар,m
16427,Кшеслав Курозвенцкий,m
16428,Гуго IV,m
16429,Марк Киспий,m
16430,Евнапий,m
16431,Жан III,m
16432,Олимпиодор,m
16433,Публий Ювентий Цельс,m
16434,Пётр Ауреоли,m
16435,Онфруа де Богон,m
16436,Ибн Йа’иш,m
16437,Жан де Бомануар,m
16438,Эмма,f
16439,Антиох III Великий,m
16440,Паисий Великий,m
16441,Ас-Сахави,m
16442,Гай Юлий Приск,m
16443,Хетум Патмич,m
16444,Готье IV де Бриенн,m
16445,Мадог ап Оуайн Гвинед,m
16446,Фернанду I,m
16447,Марк Фабий Амбуст,m
16448,Гуго IV,m
16449,Эзоп,m
16450,Жанна,f
16451,Бенедетто,m
16452,Випсания Марцелла,f
16453,Самбор,m
16454,Бриан Бору,m
16455,Фердинанд фон Бубна унд Литтиц,m
16456,Хайме I,m
16457,Бенедетто Майано,m
16458,Луций Витразий Фламинин,m
16459,Аполлония Александрийская,m
16460,5-й граф Честер Гуго де Кевильок,m
16461,Уильям де Браоз,m
16462,Гней Тремеллий Флакк,m
16463,Хартман фон Хельдрунген,m
16464,Виггер I,m
16465,Теодорада,m
16466,Филипп I де Монфор,m
16467,Домналл мак Катайл,m
16468,Оттон I Великий,m
16469,Ян из Пршибрама,m
16470,Абдаллах II ибн Ибрахим,m
16471,Кузьма Киевлянин,m
16472,Чхве Чхун,m
16473,Файрузабади,m
16474,Лидвина из Схидама,f
16475,Нилха-Сангум,m
16476,Роберт I де Краон,m
16477,Хардекнуд,m
16478,Тит Квинкций Пенн Капитолин Криспин,f
16479,Мухаммад Ауфи,m
16480,Джованни Пиццигано,m
16481,Децим Абурий Басс,m
16482,Роберт Лайл,m
16483,Луций Валерий Мессала Волез,m
16484,Заганос,m
16485,Александр Карагеоргиевич,m
16486,Джованни Мочениго,m
16487,Ален III,m
16488,Святой Мало,m
16489,Жан I де Бурбон,m
16490,Марк Кальпурний Пизон Фруги,m
16491,Феретима,f
16492,Давид VIII,m
16493,Ральф Перси,m
16494,Ален VIII де Роган,m
16495,Аристоксен,m
16496,Гуго VI де Лузиньян,m
16497,Ибрагим,m
16498,Лаврентий из Бржезовой,m
16499,Тохтоа-беки,m
16500,Франческо Цорци,f
16501,Мария,f
16502,Михаил Замыслов,m
16503,Дирк VII,m
16504,Самуил ибн-Царца,m
16505,Генрих,m
16506,Шаммай,m
16507,Чжао Минчэн,m
16508,Джочи-Хасар,m
16509,Никколо Фьорентино,m
16510,Иоланда де Лузиньян,f
16511,Фаддей,m
16512,Баттиста Малатеста,f
16513,Этельред I,m
16514,Марк Клавдий Марцелл Эзернин,m
16515,Матье IV де Монморанси,m
16516,Василики Цироянни,f
16517,Райнер Фердинанд Австрийский,m
16518,Кансиньорио делла Скала,m
16519,Император Ханадзоно,m
16520,Лазарь Константинопольский,m
16521,Гуру Чованг,m
16522,Кшемараджа,m
16523,Раймунд,m
16524,Репозиан,m
16525,Марк Антоний Руфин,m
16526,Федерико Пагано,m
16527,1-й граф Суррей Вильгельм де Варенн,m
16528,Марва Элселехдар,f
16529,Антер,m
16530,Томас де Рос,m
16531,Мартин Турский,m
16532,Ибн Джинни,m
16533,Гуарам I,m
16534,Бенгт Йонссон Оксеншерна,m
16535,Периктиона,f
16536,Сатир I,m
16537,4-й граф Лестер Роберт де Бомон,m
16538,Вильгельм Гогенцоллерн,m
16539,Бернардо Марагоне,m
16540,Евмел Коринфский,m
16541,Аристарх Самофракийский,m
16542,Луций Постумий Темпсан,m
16543,Якоб Старший Фуггер,m
16544,Йост Банкерт,m
16545,Никандр Колофонский,m
16546,Галла Плацидия,f
16547,Бродар,m
16548,Кинген Достопамятный,m
16549,Матьё де Фуа-Комменж,m
16550,Итобаал,m
16551,Маттео II Висконти,m
16552,Иоганн II,m
16553,Ираклий I,m
16554,Кунигунда Люксембургская,f
16555,Солон,m
16556,Минамото-но Ёрииэ,m
16557,Пьер де ла Круа,m
16558,Роджер I де Монтгомери,m
16559,Эвридика I,m
16560,Паррасий из Эфеса,m
16561,Гайлана,m
16562,Рустикелло из Пизы,m
16563,Марк Цейоний Юлиан Камений,m
16564,Стефан Урош II Милутин,m
16565,Гуго II де Шатильон,m
16566,Браслав,m
16567,Вонко,m
16568,Бардия,m
16569,Камулоген,m
16570,Василий Эмесский,m
16571,Маркетто Падуанский,m
16572,Менандр I,m
16573,Эжен-Жан-Франсуа Савойский,m
16574,Иехошуа бен Ханания,m
16575,Антонио Веньер,m
16576,Авраам Абулафия,m
16577,Луций Аврелий Коммод Помпеян,m
16578,Томас,m
16579,Карл,m
16580,Микулаш II,m
16581,Капитолин,m
16582,Евфрат,m
16583,Аль-Муктафи Лиамриллах,m
16584,Михаил Ружинский,m
16585,Болеслав I Храбрый,m
16586,Гульельмо II ди Кальяри,m
16587,Виктор Витенский,m
16588,Корнелия Супера,m
16589,Афинодор Кананит,m
16590,Роберт II де Дрё,m
16591,Гумберт III,m
16592,Пётр,m
16593,Мартин Гаштольд,m
16594,Жак де Эмрикур,m
16595,Ираида Александрийская,f
16596,Генрих II де Водемон,m
16597,Якоб фон Зост,m
16598,Якопо дель Селлайо,m
16599,Карегизил,m
16600,Пьер Раймон,m
16601,Пьетро Паоло,m
16602,Гизела Бургундская,f
16603,Баркиярук,m
16604,Фриних,m
16605,Маркелл Танжерский,m
16606,Егор Антонов,m
16607,Фалет,m
16608,Гвенвинвин ап Оуайн,m
16609,Матфей Властарь,m
16610,Иван Нос,m
16611,Йона Геронди,m
16612,Мануил Оловол,m
16613,Генрих V,m
16614,Генрих III,m
16615,Франческо дель Косса,m
16616,Луций Ворен,m
16617,Пейре Видаль,m
16618,Роберт де Уффорд,m
16619,Эверард из Бетюна,m
16620,Иван Болотников,m
16621,Кунигунда,m
16622,Афиния Гемина Бебиана,m
16623,Луций Лициний Лукулл,m
16624,Бернхард I Старший,m
16625,Раймунд VI,m
16626,Алвару Каминья,m
16627,Император Го-Нидзё,m
16628,Макрин,m
16629,Сергий Решайнский,m
16630,Ульрих Аугсбургский,m
16631,Агриппина Старшая,f
16632,Арнольд Кведлинбургский,m
16633,Герхард I,m
16634,Чжан Чуньхуа,m
16635,Людмила Чешская,f
16636,Джон Богун,m
16637,Мария,f
16638,Монима,f
16639,Серапион Антиохийский,m
16640,Марк Силий Мессала,m
16641,Анна,m
16642,Исмаил аль-Джаухари,m
16643,Хуань-цзун,m
16644,Александра Ивановна,f
16645,Коппо ди Марковальдо,m
16646,Фудзивара-но Каматари,m
16647,Ксеркс II,m
16648,Фернандо,m
16649,Муса Уцмиев,m
16650,Матуш Чак,m
16651,Дорофея Кесарийская,m
16652,Император Сага,m
16653,Джоан Бофорт,m
16654,Маштоц I Егивардеци,m
16655,Домиций Домициан,m
16656,Ульрих фон Рихенталь,m
16657,Клеопа,m
16658,Евфимия Оломоуцкая,m
16659,Алтан-отчигин,m
16660,Андрей Бергамский,m
16661,Скилак,m
16662,Роман,m
16663,Зоя Карбонопсина,m
16664,Теодорих III,m
16665,Мария Харальдсдоттир,f
16666,Олимпиан,m
16667,барон Дуглас Уильям Смелый,m
16668,3-й герцог Йоркский Ричард Плантагенет,m
16669,Егише,m
16670,Фрауэнлоб,m
16671,Джованни Торнабуони,m
16672,Сабин,m
16673,Филипп II де Куртене,m
16674,Ута Балленштедтская,f
16675,Сяоу-ди,m
16676,Авл Манлий Вульсон Капитолин,m
16677,Уильям Д’Обиньи,m
16678,Эдуард Мученик,m
16679,Абу Иса аль-Варрак,m
16680,Нимфодор Абдерский,m
16681,Хабаш аль-Хасиб,m
16682,Даврис,m
16683,Аполлоний Родосский,m
16684,Гулусса,m
16685,Жан II,m
16686,Изабелла Португальская,f
16687,Ричард ле Гоз,m
16688,4-я графиня Кент Джоанна Плантагенет,f
16689,Каригайло,m
16690,Целестин I,m
16691,Марин I,m
16692,Рено II де Три,m
16693,Жоффруа I,m
16694,Энрике Перес де Гусман-и-Кастилья,m
16695,Арташес III,m
16696,Ганс Шюхлин,m
16697,Изабелла II,f
16698,Лазарь Яукович,m
16699,Фридрих фон Изенберг,m
16700,Фёдор Ольгердович,m
16701,Жан V д’Арманьяк,m
16702,Карл Юный,m
16703,Рейнхольд Садовский,m
16704,Луций Ноний Аспренат,m
16705,Александр I Алдя,m
16706,Ефрем Антиохийский,m
16707,Пьер де Вьель-Брид,m
16708,Бавор III из Стракониц,m
16709,Никита Готский,m
16710,Ульрих I,m
16711,Иван Романов,m
16712,Исидор,m
16713,Квинт Волузий Флакк Корнелиан,m
16714,Витторино да Фельтре,m
16715,Джамуха,m
16716,3-й граф Суррей Вильгельм де Варенн,m
16717,Ян из Стршеды,m
16718,Якопоне да Тоди,m
16719,Карл Прусский,m
16720,Анна Нотара,f
16721,Жанна д’Авогур,f
16722,Гальон,m
16723,Педру,m
16724,Мария Де-Рибас,f
16725,Стефан Владислав I,m
16726,Темистоклея,f
16727,Фарнак I,m
16728,Тит Вибий Вар,m
16729,Рено д’Эрбо,m
16730,Рупрехт VI,m
16731,Эрлинг Стейнвегг,m
16732,Морган Вихан,m
16733,Сано ди Пьетро,m
16734,Германик,m
16735,Хуай-ди,m
16736,Смбат,m
16737,Давид II,m
16738,Тереза д’Энтенса,f
16739,Руайдри мак Фаэлайн,m
16740,Фотин Сирмийский,m
16741,Ибн Хишам,m
16742,Абдул-Кадир Салех,m
16743,Ликург,m
16744,Никифор II,m
16745,герцогиня Бедфорд Анна Бургундская,f
16746,Ван Шифу,m
16747,Гудула,f
16748,Джордж,m
16749,Ян Сюн,m
16750,Амфотер,m
16751,Абд ар-Раззак ас-Санани,m
16752,Кадвейтиан,m
16753,Вибиано Томасси,m
16754,Секст Ноний Квинтилиан,m
16755,Брандуб мак Эхах,m
16756,Квиет,m
16757,Роберт I,m
16758,Цзу Юн,m
16759,Пржемысл Отакар II,m
16760,Педро Регаладо,m
16761,Пнитагор,m
16762,Жан де Монмирай,m
16763,Луций Вителлий,m
16764,Елизавета Мейсенская,f
16765,Квинт Педуцей Присцин,m
16766,Элеонора Бретонская,f
16767,Иаков Зеведеев,m
16768,Ги I де Баллиол,m
16769,Войтех Клочко,m
16770,Аристилл,m
16771,Лу Юй,m
16772,Рожер I,m
16773,Гай Лициний Макр,m
16774,Иоасаф I,m
16775,Сурдас,m
16776,Дивитиак,m
16777,Тибо II,m
16778,Елена Шубич,m
16779,Дунхад Муриски,m
16780,Аль-Фадль ибн Яхья,m
16781,Карл д’Артуа,m
16782,Филипп Сидский,m
16783,Силуан,m
16784,Публий Ветурий Гемин Цикурин,m
16785,Мастино I делла Скала,m
16786,Никифор Хумн,m
16787,Итье,m
16788,Филиппо Виллани,m
16789,Рануччо Старший Фарнезе,m
16790,Гаудиоз II,m
16791,Иоганн Гмунден,m
16792,Констанция Венгерская,f
16793,Герхард VI,m
16794,Хальвдан Белая Кость,m
16795,Альвизе Виварини,m
16796,Крискентий Римский,m
16797,Диде Люббен,m
16798,Никомед Римский,m
16799,Пьер д’Эврё,m
16800,Гильом II Роже,m
16801,Генрих II,m
16802,Гильом II,m
16803,Александр,m
16804,Парфений III,m
16805,Мин-ди,m
16806,Андреа Мантенья,m
16807,Филостефан Киренский,m
16808,Луций Турраний Грациан,m
16809,Марта Датская,m
16810,Вулкаций Руфин,m
