,entity,gender
6889,Jadwiga cieszyńska,f
6890,Claudius Aelianus,m
6891,Alessandro Campeggio,m
6892,Tytus Liwiusz Burattini,m
6893,Kajdu,m
6894,Al-Dżahiz,m
6895,Cuiyan Lingcan,m
6896,Jerzy z Athosu,m
6897,Niccolò Alberti,m
6898,Karauzjusz,m
6899,Eryk,m
6900,Jadwiga anhalcka,f
6901,Piotr Tempesta,m
6902,Gnejusz Domicjusz Afer,m
6903,Konstanty Marcjan Niemirowicz-Szczytt,m
6904,Nicolas Fouquet,m
6905,Pippo Spano,m
6906,Leopold I Babenberg,m
6907,Piotr I z Courtenay,m
6908,Hardekanut,m
6909,Ethelwulf,m
6910,Qin Er Shi,m
6911,Bernard Pretwicz,m
6912,Ludwik de Bourbon,m
6913,Alfons I Katolicki,m
6914,Mikołaj Kurowski,m
6915,Thiền Lão,m
6916,Appiusz Klaudiusz,m
6917,Andrea Schiavone,m
6918,Ambrosius Jung,m
6919,Klemens Aleksandryjski,m
6920,Władysław IV Kumańczyk,m
6921,Yoshiaki Ashikaga,m
6922,Irena Monomach,m
6923,Luca Cambiaso,m
6924,Christian Siegfried von Plessen,m
6925,Samson Nowacki,m
6926,Sebastian Sala,m
6927,Dejdamia z Epiru,m
6928,Pedro Menéndez de Avilés,m
6929,Chebda Starszy ze Służewa,m
6930,Pedro de las Cuevas,m
6931,Mikołaj III d’Este,m
6932,Herman z Reichenau,m
6933,Teika Fujiwara,m
6934,Weneriusz z Mediolanu,m
6935,Chiwi al-Balchi,m
6936,Stefan z Obazine,m
6937,Andrzej Lechowicz,m
6938,Jakub Michałowski,m
6939,Gaspar de Ávalos de la Cueva,m
6940,Józefa Maria z Benigánim,f
6941,Adrian Pikarski,m
6942,Marinus van Vrijbergen,m
6943,Galeazzo Sanvitale,m
6944,René Descartes,m
6945,Jean-Louis Guez de Balzac,m
6946,Jakub z Gostynina,m
6947,Filippo Vastavillani,m
6948,Sturmiusz z Fuldy,m
6949,Giovanni Sommaripa,m
6950,Franciszek Ozierański,m
6951,Antoine de Montchrestien,m
6952,Małgorzata Hohenzollern,m
6953,Wagn Akeson,m
6954,Jan Wysocki,m
6955,Mo’ezzi,m
6956,Jianzhi Sengcan,m
6957,Chimnyu,m
6958,Apolinary z Hierapolis,m
6959,Juliusz Polluks,m
6960,James Paisible,m
6961,Tokushō Bassui,m
6962,Święty Pankracy,m
6963,Bolko I Surowy,m
6964,Maria z Boulogne,m
6965,Gregorio De Ferrari,m
6966,Hongzhi Zhengjue,m
6967,Berke-chan,m
6968,Nicolás Monardes,m
6969,Zofia Teofila Daniłowiczówna,m
6970,Strzeszek syn Wawrzyńca,m
6971,Bernabò Visconti,m
6972,Jerzy II,m
6973,Angélique Debargues,f
6974,Robert Fitzwalter,m
6975,Pietro Campori,m
6976,Albrecht II Wyrodny,m
6977,Giancarlo de’ Medici,m
6978,Francesco Provenzale,m
6979,Bernard I,m
6980,Ptolemeusz z Mauretanii,m
6981,Swen Widłobrody,m
6982,Motonari Mōri,m
6983,Teodor II,m
6984,Małgorzata Sabaudzka,f
6985,Bernard du Bosquet,m
6986,Wassian Uglicki,m
6987,Karol II de Bourbon,m
6988,Piotr Krzesimir IV,m
6989,Zofia Wazówna,m
6990,Sebastián Rodríguez Cermeño,m
6991,William Bruce,m
6992,Andrzej,f
6993,Teodoryk Buczacki Jazłowiecki,m
6994,Tiberianus,m
6995,Mihály Szilágyi,m
6996,Silvestre de Balboa,m
6997,Adalbert z Ivrei,m
6998,Dobrynia,m
6999,Rodrigo de Vivero y Velasco,m
7000,Rozalia z Palermo,m
7001,Gaspard I de Coligny,m
7002,Georges Fournier,m
7003,Ambroży Pampowski,m
7004,Hernando Fernandez Colón,m
7005,Józef Sołtan,m
7006,Seweryn Szczuka,m
7007,Kiejstut Giedyminowicz,m
7008,Émile Mercier,m
7009,Robert Southwell,m
7010,Hiltruda,m
7011,Guisad I,m
7012,Paweł Komelski,m
7013,Nicefor Melissen,m
7014,Jan II Paleolog,m
7015,Lucjusz Cossonius Gallus,m
7016,Maciej Łobodzki,m
7017,Wulsyn,m
7018,Teresa z Ávili,f
7019,Rafał z Proszowic,m
7020,Marcin Kurowski,m
7021,Grzegorz Branicki,m
7022,Cyrus i Jan,m
7023,Étienne Dolet,m
7024,Pietro Benvenuto degli Ordini,m
7025,Ludwik Armand de Bourbon-Conti,m
7026,James Knight,m
7027,Denis-Simon de Marquemont,m
7028,Chedosbios,m
7029,Ermengol VI,m
7030,Domingo Pimentel Zúñiga,m
7031,Aniela Aleksandrowicz,m
7032,Fun’ya no Yasuhide,m
7033,Cyriak Rzymianin,m
7034,Jan Adam de Garnier,m
7035,Stanisław Przybecki,m
7036,Henryk II Żelazny,m
7037,Gaspar da Gama,m
7038,Jerzy Akropolita,m
7039,Roelof van Vries,m
7040,Mistrz Boqueteaux,m
7041,Elżbieta Batory,m
7042,Jan Ignacy Lewicki,m
7043,Fryderyk Alembek,m
7044,Kandyd Kazimierz Potocki,m
7045,Henryk I Ptasznik,m
7046,Baldassare Ferri,m
7047,Anna Maria Wittelsbach,m
7048,Mścisław II Udały,m
7049,Robert Grosseteste,m
7050,Kwintus Lutacjusz Katulus Kapitoliński,m
7051,Wenceslas Pantaleon Kirwitzer,m
7052,Michał węgierski,m
7053,John Stiray,m
7054,Jozafat Hutorowicz,m
7055,Andronik Dukas Paleolog,m
7056,Tang Taizong,m
7057,Mikołaj I opolski,m
7058,Bertrada z Laonu,f
7059,Pierdonato Cesi,m
7060,Fu Shou,m
7061,Juliana Barnes,m
7062,Carolus Piso,m
7063,Wilhelm Farel,m
7064,Epikur,m
7065,Pietro Bembo,m
7066,Jekatierina Swirina,m
7067,Gavin Douglas,m
7068,Jan Pfister,m
7069,Jean Abelin,m
7070,Anna cieszyńska,m
7071,Dirk II,m
7072,Franciscus Sylvius,m
7073,Antonio del Castillo,m
7074,Cangjang Gjaco,m
7075,Jerzy Krupski,m
7076,Antoine Boësset,m
7077,Giulio Cesare Aranzio,m
7078,Kamil Constanzi,m
7079,Yasodharā,m
7080,Fryderyk III Lotaryński,m
7081,Plaut,m
7082,Joazaf,m
7083,Eleonora Aviz,f
7084,Ferdinand Bonaventura von Harrach,m
7085,Pepin Longobardzki,m
7086,Philip Massinger,m
7087,Godfryd IV Martel,m
7088,Jan Franciszek Kurdwanowski,m
7089,Parmigianino,m
7090,Maksymian,m
7091,Ludgarda von Bogen,f
7092,Dominik Michał Słuszka,m
7093,Lucjusz Skryboniusz Libon,m
7094,Élie Talleyrand de Périgord,m
7095,Zheng He,m
7096,John Pell,m
7097,Welf VII,m
7098,Eleuteriusz,m
7099,Gorgiasz,m
7100,Baltazar Fontana,m
7101,Takashina no Kishi,m
7102,Henry Cooke,m
7103,Josuah Sylvester,m
7104,Hans Pfeiderer,m
7105,Stanisław Oleśnicki,m
7106,Wilhelm z Rubruk,m
7107,Bajiao Huiqing,m
7108,Kallimach z Cyreny,m
7109,Agatarchos,m
7110,Gabriel Prowancjusz Władysławski,m
7111,Gerardesca,m
7112,Piotr z Bnina Moszyński,m
7113,Stanisław Gomoliński,m
7114,Ordoño III,m
7115,Święty Wandrille,m
7116,Eliasz Zygmunt Suchodolski,m
7117,Adam Czahrowski,m
7118,François d’Aguilon,m
7119,Cola di Rienzi,m
7120,Kasper Fodyga,m
7121,Emerencjana,m
7122,Otto Abraham von Dohna,m
7123,Michał Zbaraski Wiśniowiecki,m
7124,Giovanni Legrenzi,m
7125,Jan Kemble,m
7126,Mieszko I Plątonogi,m
7127,Walerian Olszowski,m
7128,Jozjasz I,m
7129,Anna pomorska,m
7130,Dudon z Saint-Quentin,m
7131,Sara van Baalbergen,m
7132,Eufemia z Chalcedonu,m
7133,Anna Komnena Dukaina,m
7134,Piotr z Asche,m
7135,Imre Thököly,m
7136,Andrzej Andegaweński,m
7137,Gian Galeazzo Visconti,m
7138,Vuk Grgurević Branković,m
7139,Rajmund Llull,m
7140,Munetaka,m
7141,Krzysztof Lubieniecki,f
7142,William Penn,m
7143,Piotr I Okrutny,m
7144,Waldemar III,m
7145,Tadabumi Fujiwara,m
7146,Stefan d'Aumale,m
7147,Suger,m
7148,Prokop z Goraja,m
7149,Álvaro de Bazán,m
7150,Helperich z Plötzkau,m
7151,Dytryk V,m
7152,Mojżesz Abisyński,m
7153,Ermin z Lobbes,m
7154,Ryngałła Anna,f
7155,Boemund IV,m
7156,Łukasz Różycki,m
7157,Humbert z Silva Candida,m
7158,Abibos z Nekresi,m
7159,Oktawian z Savony,m
7160,Adrian Willaert,m
7161,Adelajda Bogusławówna,m
7162,Tekla Nagaishi,m
7163,Xiao He,m
7164,Gajusz Serwiliusz Tucca,m
7165,Leonardo de Figueroa,m
7166,Jakub Salomoni,m
7167,Henryk XIII Bawarski,m
7168,Martín del Barco Centenera,m
7169,Wigunt Aleksander,m
7170,Katarzyna Cornaro,m
7171,Maria Anna Habsburg,f
7172,Wilhelm II z Avesnes,m
7173,António Barbosa Bacelar,m
7174,Pamwo Berynda,m
7175,Baoshou Yanzhao,m
7176,Bartłomiej Ciesielski,m
7177,Wilhelm opawski,m
7178,Teodor II,m
7179,Edward England,m
7180,Antonio Rossellino,m
7181,Ksenokrates z Chalcedonu,m
7182,Jan V Zdobywca,m
7183,Rajmund Berengar IV Prowansalski,m
7184,Gerazym II,m
7185,Marcjan Żeleński,m
7186,Marcin z Krosna,m
7187,Jakub Kresa,m
7188,Guillem de Cardona,m
7189,Franciszek Otto,m
7190,Michel Rolle,m
7191,Maria Petralifaina,m
7192,Maciej Rozwadowski,m
7193,Raoul Benoît,m
7194,Mikołaj Firlej,f
7195,Diego Hurtado de Mendoza y Quiñones,m
7196,Maniusz Acyliusz Glabrion,m
7197,Joachim I,m
7198,Marcin z Wrocimowic,m
7199,Małgorzata Sambiria,f
7200,Dawid Selenica,m
7201,Viktor Dahlén,m
7202,Ławryn Drewiński,m
7203,William Lower,m
7204,Ebrahim Soltan,m
7205,Zygmunt Karol Radziwiłł,m
7206,Aka II z Kommageny,m
7207,Izabela Lotaryńska,f
7208,Olibriusz,m
7209,Wellejusz Paterkulus,m
7210,Katarzyna Sforza,m
7211,Piotr Myszczyc,m
7212,Petrus Artopoeus,f
7213,Andrea Sansovino,m
7214,Narses,m
7215,Elżbieta Wittelsbach,f
7216,Albrycht Władysław Radziwiłł,m
7217,Ernst Burgdorfer,m
7218,Megastenes,m
7219,Święty Ursmar,m
7220,Limniusz Pustelnik,m
7221,Amlaib,m
7222,Yun’an Kewen,m
7223,Robert de Visée,m
7224,Erchembod,m
7225,Henryk de Montpensier,m
7226,Jakob Breyne,m
7227,Bolesław Pobożny,m
7228,Jan od Jezusa i Maryi,m
7229,Mahsati,m
7230,Lionel z Antwerpii,m
7231,Bertrand du Guesclin,m
7232,Otto II Surowy,m
7233,Lanfrank z Bec,m
7234,Pietro della Valle,m
7235,Gerard Dou,m
7236,Gendun Drup,m
7237,Florian,m
7238,Abu Jakub Jusuf,m
7239,Erik Gustafsson,m
7240,Otto I Dziecię,m
7241,Hans Pleydenwurff,m
7242,Bartholomeus van Bassen,m
7243,Krystyna ze Spoleto,f
7244,Pietro Vidoni,m
7245,Hozjusz z Kordoby,m
7246,Jan III Dukas Watatzes,m
7247,Zygmunt legnicki,m
7248,Ethelbert I,m
7249,Ulrich Molitor,m
7250,Jan Odrowąż ze Sprowy,m
7251,Pietro de Mallarede,m
7252,Ali Baba,m
7253,Maria Zaccaria,m
7254,Shoushan Xingnian,m
7255,Akursjusz,m
7256,Maria Olgierdówna,m
7257,Antoni Grimaldi,m
7258,Maria Kastylijska,f
7259,Mary Sidney,m
7260,Eligiusz z Noyon,m
7261,Gabriel Lesnowski,m
7262,Jan Jaroszewicz,m
7263,Karl Joseph Hiernle,m
7264,Melchior von Meckau,m
7265,Hagop Bedros VII Holassjan,m
7266,Bernardino Lunati,m
7267,Isabella di Morra,m
7268,Stefan z Permu,m
7269,John I Stanley,m
7270,Filip III,m
7271,Święty Dentelin,m
7272,Dewlet I Girej,m
7273,Teodor Gabras,m
7274,Leonard Cybulski,m
7275,Eutropia,m
7276,Faxian,m
7277,Amalryk I,m
7278,Zongchi,m
7279,Franz von Lodron,m
7280,Święta Illuminata,m
7281,Angelina Arianiti,f
7282,Ebon z Reims,m
7283,Aleksander VIII,m
7284,Karneades z Cyreny,m
7285,Zofia cieszyńska,m
7286,Laktancjusz,m
7287,Krzysztof Kazimirski,m
7288,François de La Rochefoucauld,m
7289,Giuseppe Biancani,m
7290,Bahram III,m
7291,Albrecht I Askańczyk,m
7292,Ahuitzotl,m
7293,Pepin Krótki,m
7294,Kazimierz II zatorski,m
7295,Atalia,m
7296,Bronisław,m
7297,Jan IV Wielki Komnen,m
7298,Teodoryk z Wied,m
7299,Aegidius Sadeler,m
7300,Izaak Ślepy,m
7301,Wojdat,m
7302,Johann Balthasar Liesch von Hornau,m
7303,Filip II Habsburg,m
7304,Iwan,m
7305,Heron,m
7306,Pedro Cieza de León,m
7307,Albrecht V Bawarski,m
7308,Giulio Spinola,m
7309,Muhammad Szibani,m
7310,Pietro Antonio Cesti,m
7311,Abd Allah-chan II,m
7312,Arminius,m
7313,Jan de Bray,m
7314,Hugo III,m
7315,Bruno z Sayn,m
7316,Krystyna von Barby,m
7317,Godfryd II Bezdzietny,m
7318,Waleriusz Gratus,m
7319,Maria od Wcielenia,f
7320,Omar Ibn al-Farid,m
7321,Blanche Arundell,m
7322,Adelajda z Vilich,f
7323,Domenico Campagnola,m
7324,Ehrenfried Walther von Tschirnhaus,m
7325,Heze Shenhui,m
7326,Otto Dostojny,m
7327,Guy Coquille,m
7328,Orchan,m
7329,Stefan Chmielecki,m
7330,Alof de Wignacourt,m
7331,Marek Aureliusz,m
7332,Jolanta Helena cieszyńska,f
7333,Jan Balliol,m
7334,Pieter Pauw,m
7335,Sultan Ibrahim,m
7336,Stanisław Potocki,m
7337,Tomasz od Różańca,m
7338,Just z Urgellum,m
7339,Silvio Antoniano,m
7340,Fabian Czema,m
7341,Zenon z Werony,m
7342,Lotar I,m
7343,Gonzalo Fernández de Córdoba,m
7344,Małgorzata Colonna,m
7345,Iwan Iwanowicz,m
7346,Aleksander III,m
7347,Abu Haszim Abd Allah Ibn Muhammad Ibn al-Hanafijja,m
7348,Mendel Kanner,m
7349,Güven Aydemir,m
7350,Empedokles,m
7351,Berenika,f
7352,Mehmed I Girej,m
7353,Altichiero,m
7354,Alfonso Petrucci,m
7355,Andrzej Czarnkowski,m
7356,Federico Fregóso,m
7357,Kolumba z Terryglass,m
7358,Julia Druzylla,m
7359,Wilhelm II Średni,m
7360,Baldassare Cagliares,m
7361,Mingyinyo,m
7362,Henryk VII z Blizną,m
7363,Sędziwój Czarnkowski,m
7364,Zygfryd von Walbeck,m
7365,Stefan Ossoliński,m
7366,Orestes Macedoński,m
7367,Abu Bakr ibn Umar,m
7368,Henryk I,m
7369,Juan Francisco Antonio de Escandón,m
7370,Elżbieta,f
7371,Leonora Dori,m
7372,Makary Wielki Egipski,m
7373,Gennadios I,m
7374,Jürgen Pavels,m
7375,Łukasz Żółkiewski,m
7376,Dymitr Starszy Olgierdowic,m
7377,Johann Caspar Ferdinand Fischer,m
7378,Usman III,m
7379,Maria Mancini,f
7380,Ascanio Colonna,m
7381,Tomasz Tharczay,m
7382,Georg Wilhelm von Braun,m
7383,Teodor Denhoff,m
7384,Jan Mikołaj Daniłowicz,m
7385,Danił Czarny,m
7386,Manes Guzmán,m
7387,Caterina Vitale,m
7388,Haakon II Barczysty,m
7389,"Oktawiusz, Salwator i Adwentor",m
7390,Barnim,m
7391,Agnieszka Francuska,f
7392,Henryk VII Rumpold,m
7393,Yichuan Chaolang,m
7394,Girolamo Lombardo,m
7395,Sergiusz II,m
7396,Johann Theile,m
7397,Dobrodeja,m
7398,Wologazes IV,m
7399,Benedykt Herbest,m
7400,Konoe,m
7401,John Methuen,m
7402,Pierre du Terrail de Bayard,m
7403,Borna,m
7404,Antoine Arnauld,m
7405,Diego Gómez de Lamadrid,m
7406,Parysatis,f
7407,Sigismondo Chigi,m
7408,Wilhelm V z Montferratu,m
7409,Johannes Actuarius,m
7410,Edward Herbert z Cherbury,m
7411,Bartolomé de Las Casas,m
7412,Hans Maler,m
7413,Georg III Schenk von Limpurg,m
7414,Weibel,m
7415,Leon Diakon,m
7416,Ptolemeusz IV Filopator,m
7417,Zofia,m
7418,Jan Martínez Cid,m
7419,Konstancja węgierska,f
7420,Berenika I,f
7421,Pizon Pontifex,m
7422,Hieronim Canavesi,m
7423,Al-Dżazari,f
7424,Wiaczesław Włodzimierzowic,m
7425,Benedykt Gliński,m
7426,Hiob Ludolf,m
7427,Nestor,m
7428,Otto II von Bentheim-Tecklenburg,m
7429,Jan Tristan,m
7430,Hugo z Wells,m
7431,Robert III Flandryjski,m
7432,Hugo,m
7433,Elżbieta,m
7434,Robert z Molesme,m
7435,Gorgopas,m
7436,Biruta,f
7437,Antoni van Leeuwenhoek,m
7438,Mikołaj II Chryzoberges,m
7439,Elżbieta Charlotta Wittelsbach,f
7440,Stanisław Stwosz,m
7441,Ahmad Tokudar,m
7442,Centurion II Zaccaria,m
7443,Guglielmo I Sanudo,m
7444,Jadwiga Piotrkowczykowa,f
7445,Matzko von Borck,m
7446,İmadəddin Nəsimi,m
7447,Michał II Amoryjczyk,m
7448,Michaił Ziemcow,m
7449,Anna Wittelsbach,f
7450,Harold I Zajęcza Stopa,m
7451,Potamiusz z Lizbony,m
7452,Thomas Howard,m
7453,Lucas Cranach młodszy,m
7454,Maria Nagoj,f
7455,Mechtylda holsztyńska,f
7456,Abu Lahab,m
7457,Bogusław V,m
7458,Reinhold Curicke,m
7459,Marcin Kromer,m
7460,Antonio Maria Abbatini,m
7461,Mirokles,m
7462,Unni,m
7463,Kagekatsu Uesugi,m
7464,Eustacjusz,m
7465,Aleksy II,m
7466,Caspar Netscher,m
7467,Melchior z Mościsk,m
7468,Cyprian,m
7469,Władysław Garbaty,m
7470,Józef Szymon Bellotti,m
7471,Jan Vilém Libštejnský,m
7472,Agorakritos,m
7473,Teodor I Calliopas,m
7474,Masako Hōjō,m
7475,Gordian III,m
7476,Melchior von Redern,m
7477,Izydor z Chios,m
7478,Klaus Samst,m
7479,Godwin z Kentu,m
7480,Andriej Czeladnin,m
7481,Bernardyn Realino,m
7482,Anna Barnimówna,m
7483,Jerzy Radziwiłł,m
7484,Klaudiusz de la Colombière,m
7485,Ignacy Jorge-Fernandes,m
7486,Oswald z Worcesteru,m
7487,Krut,m
7488,Girolamo da Treviso,m
7489,Jerzy Wilhelm Wittelsbach,m
7490,Jan Opaliński,m
7491,Shangguan,m
7492,Bolesław I cieszyński,m
7493,Gui de Malsec,m
7494,Eulogiusz z Kordoby,m
7495,Mikołaj Roland,m
7496,Snorri Thorfinnsson,m
7497,Wolfgang von der Oelsnitz,m
7498,Wawrzyniec Jan Rudawski,m
7499,Piotr Barbon,m
7500,Timur Chromy,m
7501,Johann Georg Faust,m
7502,Gabriele Fiamma,m
7503,Achacy Grochowski,m
7504,Tomasz z Sienna,m
7505,Ludwik VI Gruby,m
7506,Francesco Accorso,m
7507,Świętopełk Raciborowic,m
7508,Alaryk,m
7509,Girolamo della Rovere,m
7510,Stanisław Tarło,m
7511,Nicolas de Besse,m
7512,Joachim Camerarius Starszy,m
7513,Astryda obodrycka,f
7514,Alcide Hirschy,m
7515,Hosanna z Mantui,f
7516,Jan Chrzciciel Machado,m
7517,Cyril Tourneur,m
7518,Grzegorz z Langres,m
7519,Rahula,m
7520,Roberto de Nobili,m
7521,Szymon z Montfort,m
7522,Helion de Villeneuve,m
7523,Ernest,m
7524,Antonio Circignani,m
7525,Abraham Duquesne,m
7526,Pieter Post,m
7527,Oleg Romanowicz,m
7528,Louise de Kéroualle,f
7529,Abd ul-Samad,m
7530,Magdalena opolska,f
7531,Friedrich Runge,m
7532,Tomasz Działyński,m
7533,Silvestro Aldobrandini,m
7534,Germaine de Foix,f
7535,Godelaib,m
7536,Aleksander twerski,m
7537,Robert Nutter,m
7538,Paweł z Krosna,m
7539,Pierre Charron,m
7540,Luca della Robbia,m
7541,Justus Lipsius,m
7542,Ostryt z Nortumbrii,m
7543,Hafez,m
7544,Andrzej de Soveral,m
7545,Cristóbal Gómez de Sandoval-Rojas,m
7546,Grzegorz Cambłak,m
7547,Joachim Cureus,m
7548,Abd ar-Rahman I,m
7549,Wincenty I Gonzaga,m
7550,Jan Walenty Jakubowski,m
7551,Kazimierz Jaworczykowski,m
7552,Ethelfleda,m
7553,Mustafa Köprülü,m
7554,Dorota brandenburska,m
7555,Anna Aloysia Esterle,f
7556,Thomas Cranmer,m
7557,Pietro Isvalies,m
7558,Eberhard V Wirtemberski,m
7559,Amadeusz IV Sabaudzki,m
7560,Giacomo Savelli,m
7561,Hugo Candidus,m
7562,Otto II,m
7563,Albert Girard,m
7564,Juan de Garay,m
7565,Cornelis Evertsen,m
7566,Roger Bacon,m
7567,Daniele da Volterra,m
7568,Mikołaj Kossakowski,m
7569,Luís da Cunha,m
7570,Julia,m
7571,Willem van de Velde,m
7572,Liu Hui,m
7573,Jan VI von Sitsch,m
7574,Małgorzata Habsburg,f
7575,Jan,m
7576,Pieter Huys,m
7577,Mikołaj Venatoris,m
7578,Salvo Cassetta,m
7579,Dymitr Wiśniowiecki Bajda,m
7580,Go-Uda,m
7581,Parteniusz III,m
7582,Tannet,m
7583,Tangaxuan II,m
7584,João de Barros,m
7585,Juan de Mella,m
7586,Alessandro Caprara,m
7587,Alfons,m
7588,Bohusz Massalski,m
7589,Fryderyk III legnicki,m
7590,Anton Pilgram,m
7591,Samuel von Pufendorf,m
7592,Robert d’Évreux,m
7593,Pierre Corneille,m
7594,Maria Aniela Astorch,m
7595,Baltazar,m
7596,Bartholomeus Spranger,m
7597,Marie de France,m
7598,Michel de Montaigne,m
7599,Jan Ernest IV,m
7600,Goworek,m
7601,Męczennicy z Paragwaju,m
7602,Jakub II z Badenii,m
7603,Abu al-Abbas al-Mursi,m
7604,Elżbieta Hohenzollern,m
7605,Mistrz Ilustracji Petrarki,m
7606,Anna Przemyślidka,f
7607,Pierre-Armand du Cambout de Coislin,m
7608,Wilhelm I Pobożny,m
7609,Robert I Burgundzki,m
7610,Giulio Acquaviva d’Aragona,m
7611,Hans Schneider,m
7612,Panshan Baoji,m
7613,Sokrates Scholastyk,m
7614,Henryk z Müllenark,m
7615,Jacob Toorenvliet,m
7616,Aleksy Angelos Filantropenos,m
7617,Diego Laynez,m
7618,Mircza Stary,m
7619,Maćko z Prudnika,m
7620,Michał Rizzi z Bkoufy,m
7621,Léopold Standaert,m
7622,Robert I d’Artois,m
7623,Ansegizel,m
7624,Waleriusz Maksymus,m
7625,Mara Branković,f
7626,Dominik Andreas von Kaunitz,m
7627,Pierre Le Moyne d’Iberville,m
7628,Andrea Spezza,m
7629,Piotr Jeropkin,m
7630,Sebastiano Caboto,m
7631,Francisco Pizarro,m
7632,Andrzej Olgierdowic,m
7633,Domenico Maria De Mari,m
7634,Makary z Magnezji,m
7635,Fryderyk I Barbarossa,m
7636,Klemens XII,m
7637,Francesco Pisani,m
7638,Giacomo Pecoraria,m
7639,Magdalena Stawrotówna,f
7640,Egbert van der Poel,m
7641,Daochuo,m
7642,Eudokia Paleologina,m
7643,Samyŏng Yujŏng,m
7644,Plutarch,m
7645,Giovanni della Robbia,m
7646,Ludwika z Sabaudii,m
7647,Rupa Goswamin,m
7648,Bertrannus,m
7649,Kisagotami,m
7650,Święty Pantaleon,m
7651,Pieter de Hooch,m
7652,Barsauma,m
7653,Fernão Lopes,m
7654,Konrad II Karyncki,m
7655,Piotr I,m
7656,Ataulf,m
7657,Valentin Triller,m
7658,Kasper Elyan,m
7659,Jan z Pernsteinu,m
7660,Zhao Mengfu,m
7661,Johan Nicolaas Abo,m
7662,Malik Ibn Anas,m
7663,Wilhelm II Rudy,m
7664,Wilhelm II Orański,m
7665,Francesco Alciati,m
7666,Gisulf I,m
7667,Innocenty X,m
7668,Wacław I Święty,m
7669,Hipolita Maria Sforza,m
7670,Jan Huygen van Linschoten,m
7671,Henry Seiling,m
7672,Bernardo Salviati,m
7673,Magnus II Haraldsson,m
7674,Muchen Daomin,m
7675,Lukas,m
7676,Stanisław Koniecpolski,m
7677,Błogosławiona Izabela,m
7678,Khaled Shah,m
7679,Auzoniusz,m
7680,Artald,m
7681,Charles-François de Vintimille du Luc,m
7682,Lazar I Hrebeljanović,m
7683,Michaił Worotyński,m
7684,Benedykt z Nursji,m
7685,Jakub de Voragine,m
7686,John Banister,m
7687,Olegariusz,m
7688,Nicolas Froment,m
7689,Herman,m
7690,Bernardo Pasquini,m
7691,Henryk Jóźwiak,m
7692,Wilhelm Schickard,m
7693,Stanisław Jacek Święcicki,m
7694,Jan XVII,m
7695,Niccolò di Liberatore,m
7696,Abu al-Abbas Ahmad I,m
7697,Andrés Amaya,m
7698,Lu Jiuyuan,m
7699,Hwansŏng Chian,m
7700,Antonio Escobar y Mendoza,m
7701,Johannes Sleidan,m
7702,Antioch XII Dionizos,m
7703,Bernhard Kaplíř ze Sulevic,m
7704,Barend van Orley,m
7705,Wang Zhi,m
7706,Maksymilian II Emanuel,m
7707,Imisław Wroński,m
7708,Wacław II legnicki,m
7709,Marcin Kamieniecki,m
7710,Baltazar Adrian Bełchacki,m
7711,Paweł Prachtel-Morawiański,m
7712,Swerker II Młodszy,m
7713,Petrus,m
7714,Gillis Claesz. de Hondecoeter,m
7715,Artemiusz z Antiochii,m
7716,Domenico da Piacenza,m
7717,Bolko II ziębicki,m
7718,Mikołaj Kopernik,m
7719,Hans Henneberger,m
7720,Bolesław I Wysoki,m
7721,Andrea Dandolo,m
7722,Stanisław Chodecki,m
7723,Thonmi Sambhota,m
7724,Franciszek de Bourbon-Conti,m
7725,Rueland Frueauf,m
7726,Dionizjos II,m
7727,Stanisław Hynek,m
7728,Makary,m
7729,Andronik IV Paleolog,m
7730,Enchin,m
7731,Jan de Gravina,m
7732,Aleksy Angelos Komnen,m
7733,Longin z Cezarei Kapadockiej,m
7734,Niccolò Caetani,m
7735,Nowacjan,m
7736,Henry Hawley,m
7737,Alonso Perez de Guzman el Bueno,m
7738,Sieciech,m
7739,Nicolaus Reimers,m
7740,Zygmunt Hohenzollern,m
7741,Wawrzyniec Gembicki,m
7742,Maria Radziwiłłowa,f
7743,Gerard II,m
7744,Albert Wittelsbach,m
7745,Severin Crivelli,m
7746,Krzysztof z Mediolanu,m
7747,Johann Zierenberg,m
7748,Franciszek I Sforza,m
7749,Isa,m
7750,Henryk V Lancaster,m
7751,Charles Eugène de Croy,m
7752,William McLaughlin,m
7753,Mojżesz Baal Szem Tow,m
7754,Franciszek Rothwitz,m
7755,Marek z Aviano,m
7756,Kansuke Yamamoto,m
7757,Aurora von Königsmarck,f
7758,Artabanus II,m
7759,William Bruce,m
7760,Henryk z Rogowa,m
7761,Antonio Tempesta,m
7762,Bernard z Wrocławia,m
7763,Giuseppe Brizio,m
7764,Benedykt XIII,m
7765,Johann Adam Reincken,m
7766,Iwan z Klecia,m
7767,Rubeliusz Plaut,m
7768,Eufemia ołomuniecka,m
7769,Mikołaj Janssen,m
7770,Ibn Hazm,m
7771,Eochaid Buide,m
7772,Matka Michitsuny,m
7773,Jorge de Almeida,m
7774,Gabriel Rozwadowski,m
7775,Beatrycze Sabaudzka,m
7776,Tadeusz Machar,m
7777,Henning Meyercrone,m
7778,Antioch VII Sidetes,m
7779,Rembert Dodoens,m
7780,Étienne Jodelle,m
7781,Katarzyna Ostrogska,f
7782,"January, Faust i Marcjalis",m
7783,Catherine de Rambouillet,m
7784,Marcin Iryjczyk,m
7785,August Wettyn,m
7786,Pierre Rouillé de Marbeuf,m
