,entity,gender
910,Janna Levinová,f
911,Josef Serinek,m
912,Áron z Alethu,m
913,Matylda Skotská,f
914,Andragathius,m
915,Miho Pracat,m
916,Šlomo Jehuda Rappaport,m
917,Eduard III. z Baru,m
918,António de Andrade,m
919,Karel Arnošt z Valdštejna,m
920,Jan I. Saský,m
921,Béssos,m
922,Jacopo Bellini,m
923,Koloman Haličský,m
924,Girolamo Savonarola,m
925,Eutokios,m
926,Claude Nicolas Ledoux,m
927,Jolanda z Baru,f
928,Louis Désiré Blanquart-Evrard,m
929,Josef Jiří Jelínek,m
930,František Jakub Jindřich Kreibich,m
931,Giovanni Maria Pagliardi,m
932,Jiří Vilém Neunhertz,m
933,Afanasij Ivanovič Bejton,m
934,Filip Josef Gallas,m
935,Humprecht Czernin z Chudenic,m
936,Edmund Spenser,m
937,Karel Košvanec,m
938,Luisa Karolina Hesensko-Kasselská,f
939,Vratislav I.,m
940,Alžběta Petrovna,f
941,Louis Nicolas Vauquelin,m
942,Gottlieb Schick,m
943,Fridrich Vilém Šlesvicko-Holštýnsko-Sonderbursko-Glücksburský,m
944,Rogerius Křepelka,m
945,Jóachaz,m
946,Alexander Duchnovič,m
947,Jan Čermák,m
948,Tung Jüe,m
949,Karel Bořivoj Presl,m
950,Anna Medicejská,f
951,Markéta Klevská,f
952,Ivan Mazepa,m
953,Po Ťü-i,m
954,Ahmad ibn Hanbal,m
955,Hermína z Anhalt-Bernburg-Schaumburg-Hoymu,f
956,Frederick William Beechey,m
957,Max Johnston,m
958,Daimbert z Pisy,m
959,David ben Solomon Altaras,m
960,Jacques Cartier,m
961,Guido Starhemberg,m
962,Valentinianus II.,m
963,Jáchym ze Šternberka,m
964,Josef Quaisser,m
965,Bonifacio Bembo,m
966,Ludvík Dietrich,m
967,Svatý Polyeukt,m
968,Philostorgius,m
969,Pavel Fridrich Meklenbursko-Zvěřínský,m
970,Jindřich Vilém Starhemberg,f
971,Peter Tunner,m
972,Žofie Luisa Meklenbursko-Schwerinská,f
973,Alí,m
974,Eleonora de Bohun,f
975,Štěpán V. Uherský,m
976,Alessandro Cagliostro,m
977,Jean Gaspard Deburau,m
978,Frédéric-Louis Allamand,m
979,Fernão Pires de Andrade,m
980,Teresa Pola,f
981,Marco Marazzoli,m
982,Jiří Volný,m
983,Willem Piso,m
984,Jan Filip Cobenzl,f
985,Kristián Gottfried Hirschmentzel,m
986,Mučedníci v Krymu,m
987,Carl Philipp von Wrede,m
988,Honoré-Charles Reille,m
989,Gallus Anonymus,m
990,Carlo Antonio Campioni,m
991,Andreas von Baumgartner,m
992,Pchu Sung-ling,m
993,Balduin V. Henegavský,m
994,"John Paulet, 2. markýz z Winchesteru",m
995,Toma Vučić Perišić,m
996,Berovelf,m
997,Radslav,m
998,Terumune Date,m
999,Vilém II. Ryšavý,m
1000,Karel Zeissberger,m
1001,Konstantin Pavlovič Ruský,m
1002,Oldřich I. z Hradce,m
1003,Pompeius Trogus,m
1004,František Benda,m
1005,Žofie Antonie Brunšvicko-Wolfenbüttelská,f
1006,George Macartney,m
1007,Eugen Karel Czernin z Chudenic,f
1008,Giovanni Battista Pitteri,m
1009,Marco Giovino,m
1010,Štěpán II. Uherský,m
1011,Marie Amálie Kuronská,f
1012,Johann Nepomuk Oettl,m
1013,Eufrozina Kyjevská,f
1014,James Stagg,m
1015,Jáchym Lantzinger,m
1016,Antonio Soler,m
1017,Ælfgifu z Northamptonu,f
1018,Feodora Leiningenská,f
1019,Giulia Gonzaga,f
1020,Abraham Bloemaert,m
1021,Mikuláš Adaukt Voigt,m
1022,Johann Nepomuk Kravogl,m
1023,Ignaz Karl Figuly von Szep,m
1024,Sylvain Maréchal,m
1025,Anna Holštýnsko-Gottorpská,f
1026,Zemovít I. Mazovský,m
1027,Kurigalzu I.,m
1028,Jakub IV. Skotský,m
1029,Giuseppe Aldrovandini,m
1030,Theodora Kantakouzena,f
1031,Jiří Weil,m
1032,Antonín Lotrinský,m
1033,Antão Gonçalves,m
1034,Jiří z Martinic,m
1035,Jakob Fugger,m
1036,Cornelius Drebbel,m
1037,Ota I. Burgundský,m
1038,Klementina Akvitánská,f
1039,Hynek Jakub Heger,m
1040,Michal Bedřich z Althanu,f
1041,Daniel O'Connell,m
1042,Arabacı Ali Paša,m
1043,Leopold III. Anhaltsko-Desavský,m
1044,Giacomo Sellitto,m
1045,"Thomas Grey, 2. hrabě ze Stamfordu",m
1046,Anton Vincenz Lebeda,f
1047,Berthel Laersen,m
1048,Eufémie z Křižanova,f
1049,Petr Prachner,m
1050,Ján Rojko ml.,m
1051,Boleslav V. Stydlivý,m
1052,Marie-Charlotte de Balzac d'Entragues,f
1053,Hans Thøger Winther,m
1054,Luisa Anhaltsko-Desavská,m
1055,Arthur Phillip,m
1056,Sylvestre François Lacroix,m
1057,Thando Hopa,f
1058,Ferdinand Habsburský,m
1059,Albumasar,m
1060,Mary Shelleyová,f
1061,Kathleen Supové,f
1062,Fridrich Kristián Saský,m
1063,Jindřich Scribonius,m
1064,Jonáš Mišl Jajteles,m
1065,Johann Adam Hiller,m
1066,"George Hay, 8. markýz z Tweeddale",f
1067,Fridrich II. z Vaudémontu,m
1068,Friedrich Hölderlin,m
1069,Amálie Alžběta z Hanau-Münzenbergu,f
1070,George Grenville,m
1071,Ludvík V. Hesensko-Darmstadtský,m
1072,Albius Tibullus,m
1073,Isaac Newton,m
1074,Ingebjorg Finnsdotter,f
1075,Nicolò Minato,m
1076,Joséphine de Beauharnais mladší,f
1077,Avksentij Percovský,m
1078,Konrád IV. Starší,m
1079,Karel Slavíček,m
1080,Mořic Sasko-Zeitzský,m
1081,Francis Scott Key,m
1082,Klemencie Uherská,f
1083,Nikolaj Ivanovič Lobačevskij,m
1084,Quintillus,m
1085,George Gordon Byron,m
1086,Ludvík Lucemburský ze Saint-Pol,m
1087,Vilém II. Nizozemský,m
1088,Přemysl,m
1089,Ibn Chaldún,m
1090,Sozemenós,m
1091,Alžběta Nasavská,f
1092,Alexandr VI.,m
1093,Jan Roháč z Dubé,m
1094,Mark Galperin,m
1095,Hanno Mořeplavec,m
1096,Eufronios,m
1097,Antonio Orefice,m
1098,Václav Vratislav z Mitrovic,m
1099,"Thomas Osborne, 4. vévoda z Leedsu",m
1100,Ladislav Amadé,m
1101,Anderl von Rinn,m
1102,Antonie Kavalírová,f
1103,Augustin Michálek,m
1104,Tomáš Kovářík,m
1105,Arthur Guinness,m
1106,Eftandise Hatun,f
1107,Mathilde Pauline Nostitz-Rieneck,f
1108,Joachim Barrande,m
1109,Josef Maria z Colloreda,f
1110,Antonín Jaroslav Puchmajer,m
1111,Antonín Turner,m
1112,Johannes Trithemius,m
1113,Ragnar Lodbrok,m
1114,Alžběta Pomořanská,f
1115,Václav Mol z Modřelic,m
1116,William Jessop,m
1117,Francesco Solimena,m
1118,Václav Berka z Dubé,m
1119,Altman z Pasova,m
1120,Amadeus III. Savojský,m
1121,Albrecht II. Habsburský,m
1122,Gaius Cornelius Gallus,m
1123,Felice de Giardini,m
1124,Marie I. Portugalská,f
1125,Karel Votruba,m
1126,Pierre de La Rue,m
1127,Aššurnasirpal I.,m
1128,Coppo di Marcovaldo,m
1129,František Kubíček,m
1130,Menandros,m
1131,An Čching-cung,m
1132,Simon Marius,m
1133,Rudolf von Feistmantel,m
1134,Lucius Caesar,m
1135,Anaximandros,m
1136,Jacob Regnart,m
1137,Čou Liang-kung,m
1138,Gabriel de Rochechouart de Mortemart,m
1139,Jan Ferdinand Schor,m
1140,Eufémie Uherská,f
1141,Markéta z Antiochie,f
1142,Ferdinand III. Kastilský,m
1143,Colin Maclaurin,m
1144,Offa z Beneventa,f
1145,Vítězslav Nezval,m
1146,Wilhelm Eder,m
1147,Ferdinand II. Štýrský,m
1148,Moritz Hermann Jacobi,m
1149,William Hickling Prescott,m
1150,"Amenhotep, syn Hapuův",m
1151,Richard Normandský,m
1152,Pierre Vachon,m
1153,Rajmund z Lichtenburka,m
1154,Oto ze St. Blasien,m
1155,Mikuláš III.,m
1156,Karl Stockert,m
1157,Dionýsios Thrax,m
1158,Adelard z Bathu,m
1159,Tilman Riemenschneider,m
1160,Harald III. Dánský,m
1161,Ema Francouzská,f
1162,Kazimír Osvětimský,m
1163,Svatý Aubert,m
1164,Fritz Klippel,m
1165,Matthäus Daniel Pöppelmann,m
1166,Filip Ludvík Falcko-Neuburský,m
1167,Wojciech Wojtowicz,m
1168,Fridrich Karel Stolbersko-Gedernský,m
1169,Pasquale Errichelli,m
1170,Josef Ignác Kerner,m
1171,Anton Arche,m
1172,Nicolaes Jonghelinck,m
1173,Jan Linsen,m
1174,Ondřej Paulini,m
1175,Lorenzo Ghiberti,m
1176,Joseph Ignatz Sadler,m
1177,John Tyler,m
1178,"James Stanhope, 1. hrabě Stanhope",m
1179,Baron Haussmann,m
1180,Johann Bernhard Logier,m
1181,Adam Wilhelm von Sydow,m
1182,Josip Jelačić,m
1183,Jekatěrina Samojlová,f
1184,Maud Marshalová,f
1185,Chris Bautista,m
1186,Antonín Bedřich I. Mitrovský,m
1187,Johann Maria Farina,f
1188,Bernardin Patočka,m
1189,Ján Still,m
1190,François Le Fort,m
1191,Nicolas Joseph Cugnot,m
1192,Andrea Corsini,m
1193,Nabú-Mukin-Apli,m
1194,Jan Vodňanský,m
1195,Adam Sedgwick,m
1196,Kateřina Renata Habsburská,f
1197,Józef Młynarzyk,m
1198,Fridrich I. Bádenský,m
1199,Nachtmin,m
1200,Erik VII. Pomořanský,m
1201,Václav Vodička,m
1202,Markéta Skulesdatter,f
1203,Tamás Andó,m
1204,Senusret I.,m
1205,Bertha Kentská,f
1206,Vincenc Makovský,m
1207,Anabella Drummondová,f
1208,Justinus I.,m
1209,Li Pchan-lung,m
1210,Al-Džáhiz,m
1211,Anton Krombholz,m
1212,Peter Simon Pallas,m
1213,Roger II. Sicilský,m
1214,Vilém ze Saint-Pathus,m
1215,Jean Broc,m
1216,Luisa Adelaida Bourbonská,f
1217,Neferkare Tereru,m
1218,Kašpar Mašek,m
1219,Šarlota Žofie Sasko-Kobursko-Saalfeldská,f
1220,Pavel Vasiljevič Čičagov,m
1221,August Hermann Francke,m
1222,Heinrich Lenz,m
1223,Štěpán VII.,m
1224,Raimond z Poitiers,m
1225,Konrád IV. Štaufský,m
1226,Liutprand z Cremony,m
1227,Andreas Gredler,m
1228,Hedvika Těšínská,f
1229,Maria,f
1230,Kristián I. Dánský,m
1231,Karolína Luisa Hesensko-Darmstadtská,f
1232,Karel Kristián Nasavsko-Weilburský,m
1233,James Donn,m
1234,Anežka Braniborská,f
1235,Pavel Alois Klar,m
1236,Egidio Duni,m
1237,Fleurette de Nérac,f
1238,František Bureš,m
1239,Kašpar Sattler,m
1240,Petr Comestor,m
1241,Caratacus,m
1242,Johann Georg Adalbert Hesselius,m
1243,Luisa Ulrika Pruská,f
1244,Cotton Mather,m
1245,Albertine-Elisabeth Pater,f
1246,Marie Alžběta Habsbursko-Lotrinská,f
1247,Sigrid Storråda,f
1248,Eleonora Provensálská,f
1249,Lech,m
1250,Gottfried Wilhelm Leibniz,m
1251,Euplius,m
1252,Kao Ping,m
1253,Čchen Šeng,m
1254,Pascual de Andagoya,m
1255,Mesrop Maštoc,m
1256,Dzanabadzar,m
1257,András Tamás,m
1258,Kristina Knutsdatter,f
1259,Kleisthenés,m
1260,František Jirásek,m
1261,Benedikt z Nursie,m
1262,Federico Díaz,m
1263,Jošimasa Ašikaga,m
1264,Josef Zimek,m
1265,František Augustin z Valdštejna,f
1266,Konrád I. Mladší,m
1267,Karin Boyeová,f
1268,Jan Cantius Solik,m
1269,Irmengarda Brunšvická,f
1270,Theodor II.,m
1271,Čou Čchen,m
1272,Baldassare Maggi,m
1273,Anne-Louis Girodet-Trioson,m
1274,Břetislav II.,m
1275,Frederik III. Dánský,m
1276,Jan z Messenpeku,m
1277,Jean Auguste Dominique Ingres,m
1278,Zacharias Hoffmann,m
1279,Jan Miel,m
1280,Zikmund z Vranova,m
1281,Ladislav IV. Kumán,m
1282,Beneš Veliký z Vartenberka,m
1283,Alonso de Ercilla,m
1284,Dmitrij Jakovlevič Laptěv,m
1285,Ammónios Sakkás,m
1286,Marie Gonzagová,f
1287,Joseph Schubert,m
1288,Fedir Hajdamacha,m
1289,Maximinus Thrax,m
1290,Udžimasa Hódžó,m
1291,Vojtěch Babenberský,m
1292,Rudolf II. Saský,m
1293,John Bargrave,m
1294,Konstancie Štaufská,f
1295,Jakob Bogdani,m
1296,Ettore Perrone di San Martino,m
1297,Josef Winterhalder starší,m
1298,Gustav I. Vasa,m
1299,Paul Klecki,m
1300,Jindřich Dvorský z Helfenburka,m
1301,Gérard z Ridefortu,m
1302,Ferdinand Pemsel,m
1303,Alfons V. Aragonský,m
1304,Jean Mabillon,m
1305,Alois Vojtěch Šembera,m
1306,Thomas Wolsey,m
1307,Zikmund Bedřich Khevenhüller,f
1308,Maxmilián II. Habsburský,m
1309,Levin Möller,m
1310,Jan Křtitel Krumpholtz,m
1311,Rodoald,m
1312,Andrea Lucchesi,m
1313,Jolanda Uherská,f
1314,John Tanner,m
1315,Václav Mika,m
1316,Jindřich III. Francouzský,m
1317,Heinrich Alexander Luz,m
1318,Frederuna,f
1319,Johann Christoph Wagenseil,m
1320,Jang Pchu,m
1321,Etienne de Vignolles,m
1322,Marie Luisa Šarlota Bourbonsko-Parmská,f
1323,Solomon Gesner,m
1324,Louis Friant,m
1325,François Francœur,m
1326,Jan Baltazar Crommel,m
1327,Jan van Huysum,m
1328,Petr Arnošt II. Mansfeld,m
1329,Václav Stach,m
1330,Ludwig Schwanthaler,m
1331,Michael Václav Halbax,m
1332,Alice Toniniová,f
1333,Heřman Kryštof Russworm,m
1334,David Gans,m
1335,Semjon Hrdý,m
1336,John Goodricke,m
1337,Alexandr Fomič Veltman,m
1338,Ludmila Turečková,f
1339,Friedrich Kuhlau,m
1340,Ernst Daniel August Bartels,m
1341,Marie Eleonora Braniborská,f
1342,Kara Davud Paša,m
1343,Padiusir,m
1344,Marie Karolína Habsbursko-Lotrinská,f
1345,Mu'ávija I.,m
1346,Antonín z Lipska,m
1347,Francisco Martínez de la Rosa,m
1348,Marie Ernestina z Eggenberku,f
1349,Jan Hostivít Pospíšil,m
1350,Emma Anhaltsko-Bernbursko-Schaumbursko-Hoymská,f
1351,Bartholomeus van der Helst,m
1352,Íñigo Vélez de Guevara,m
1353,Maria Clara Eimmart,f
1354,Štefan Verbőci,m
1355,Štěpán de Castellione Dumbarum,m
1356,Bartłomiej Gabryś,m
1357,Henri Bertin de Bourdeville,m
1358,Martin Hanno,m
1359,František Jakub Fortin,m
1360,Karl Schorn,m
1361,Ermengarda z Anjou,f
1362,Valdemar I. Švédský,m
1363,František Uhlíř,m
1364,Donald III.,m
1365,Pavel IV.,m
1366,Johann Knöfel,m
1367,Kateřina Savojská,f
1368,Svatý Gordius,m
1369,Johann Paul Emmerle,m
1370,Claude Joseph Vernet,m
1371,Zusja z Annopole,m
1372,Johann Georg Rainer,m
1373,Menhard Bavorský,m
1374,Mateo Alonso de Leciniana,m
1375,Theodoros I. Laskaris,m
1376,George Cockburn,f
1377,Matěj Tanner,m
1378,Václav Richter,m
1379,Svatý Alberich,m
1380,Beatrix Portugalská,f
1381,Benjamin Hederich,m
1382,Amand Polan z Polansdorfu,m
1383,Edme Mariotte,m
1384,Zengí,m
1385,Jeroným Besnecker,m
1386,Karel II. Lotrinský,m
1387,Josef Kadeřábek,m
1388,François Leguat,m
1389,Josip Černe,m
1390,Jean-Lambert Tallien,m
1391,"Eleanor, vévodkyně z Gloucesteru",f
1392,Alžběta Falcká,f
1393,Elzear Kinský,m
1394,Samuel Benedikt Lucca,m
1395,František Antonín Schrattenbach,m
1396,Giuseppe Maria Tomasi,m
1397,František Šourek-Tuček,m
1398,Bohuslav Bílejovský,m
1399,Charitón,m
1400,Adam Weishaupt,m
1401,Fridrich II. Míšeňský,m
1402,Alonso de Arellano,m
1403,Paul Nickerl,m
1404,Speusippos,m
1405,"Francis Godolphin, 2. hrabě Godolphin",m
1406,Antonín Rejcha,m
1407,Šingen Takeda,m
1408,Henri Louette,m
1409,Maia,f
1410,Jan ze Saint-Pol,m
1411,Matylda Fríská,f
1412,Kajetán Vogl,m
1413,Jan Bodey,m
1414,Coluccio Salutati,m
1415,"Ludvík I. Orleánský, vévoda z Longueville",m
1416,Vincenc ze Zaragozy,m
1417,Edward Finch,m
1418,Ču Kang,m
1419,Filip VI. Francouzský,m
1420,Adelbert von Chamisso,m
1421,Alžběta Míšeňská,f
1422,Tribigild,m
1423,"Charlotte Claytonová, baronka Sundon",f
1424,Luisa Anhaltsko-Desavská,f
1425,Balduin Lucemburský,m
1426,Václav Doležal,m
1427,"Gilbert z Clare, 5. hrabě z Gloucesteru",m
1428,Josef Wenzig,m
1429,Johann Franz von Preysing,m
1430,Eleonora Sasko-Eisenašská,f
1431,Gioseffo Zarlino,m
1432,Alexandr IV. Aigos,m
1433,Jan IV. z Pernštejna,m
1434,Emanuel Václav Krakowský z Kolowrat,m
1435,Abraham Halpern,m
1436,Louis Spohr,m
1437,Sönam Čhoglang,m
1438,Karolína Hesensko-Darmstadtská,f
1439,François Arago,m
1440,François Adrien Boieldieu,m
1441,Jan Josef Pergen,m
1442,Málik ibn Anas,m
1443,Jindřich I. Meklenburský,m
1444,Nefise Hatun,f
1445,Angelus z Gualdo Tadino,m
1446,Robert Wade,m
1447,Knut VI. Dánský,m
1448,Haakon VI. Magnusson,m
1449,Jan II. Kastilský,m
1450,Jiří Wolker,m
1451,Victor Kugler,m
1452,Karel Kopal,m
1453,Ondřej Alois Ankwicz ze Skarbek-Poslawice,m
1454,Jolanda Jeruzalémská,f
1455,Pieter Brueghel mladší,m
1456,Ivan Feďuninskij,m
1457,Jan III. Klevský,m
1458,Elizabeth Monroeová,f
1459,André Le Nôtre,m
1460,Grigoris Palagean,m
1461,Walter Paul,m
1462,Bohumil Haase,m
1463,Girolamo Frescobaldi,m
1464,Ladislav Burian z Valdštejna,f
1465,Frederik VI.,m
1466,Vratislav Bělík,m
1467,Adolf Latzel,m
1468,Jiří Konstanc,m
1469,Konrad Wieznicky,m
1470,Giacomo Tritto,m
1471,Izák Syrský,m
1472,Hugo XII. z Lusignanu,m
1473,Kateřina z Braganzy,f
1474,Jiří III. z Lichtenštejna,m
1475,Jacob Aall,m
1476,Peter Binsfeld,m
1477,Jan Packeny,m
1478,Václav Jindřich Veit,m
1479,Mikael Agricola,m
1480,Marcantonio II. Colonna,m
1481,Francesco Gasparini,m
1482,Vasilij Nikitič Tatiščev,m
1483,Štěpán III. z Medlova,m
1484,Ludwig Tieck,m
1485,Jan Václav Přepyský z Rychemberka,m
1486,Enlil-nádín-achché,m
1487,Paul Felgenhauer,m
1488,Matěj vůdce,m
1489,Josef Matoušek,m
1490,Joseph Anton von Maffei,m
1491,"Robert Henley, 2. hrabě z Northingtonu",m
1492,Anna Braniborská,f
1493,Ereleuva,f
1494,Anna Pruská,f
1495,Jean Froissart,m
1496,Benjamin Hornigold,m
1497,Richard Colt Hoare,m
1498,Agnes Stevensonová,f
1499,Johann Beck,m
1500,Sumu-abum,m
1501,Lancelot Brown,f
1502,William Parsons,m
1503,Dionigi Bussola,m
1504,Ludvík VII. Hesensko-Darmstadtský,m
1505,García III. Navarrský,m
1506,Kondratij Fjodorovič Rylejev,m
1507,Maximilien Robespierre,m
1508,Silvestr Hibler,m
1509,Charles Vane,m
1510,Jindřich Šebánek,m
1511,Protopop Avvakum,m
1512,Raimond VII. z Toulouse,m
1513,Jan Maxmilián Ondřej z Thunu-Hohenštejna,m
1514,Robert Langer,m
1515,Niccolò Antonio Zingarelli,m
1516,Ludvík III. Dolnobavorský,m
1517,Blanka Navarrská,f
1518,Bel-ibni,m
1519,James Dacres,m
1520,August Edlbacher starší,m
1521,Sóun Hódžó,m
1522,John Taverner,m
1523,Marpa Čhökji Lodö,m
1524,Kilián Ignác Dientzenhofer,m
1525,Christen Aagaard,m
1526,Ču Šuang,m
1527,MC Mars,m
1528,August Vilém Pruský,m
1529,Alejo Fernández,m
1530,Pavel Šulgin,m
1531,Caroline Herschel,f
1532,Jan Vavřík-Rýz,m
1533,Ignacije Macanović,m
1534,Johann Heinrich Pestalozzi,m
1535,Luisa Savojská,f
1536,Don Angelo Pietra,m
1537,Ayşe Sultan,f
1538,Joshua Reynolds,m
1539,Josef Benda,m
1540,Carpophorus a Abundius,m
1541,Išme-Dagán I.,m
1542,Wanchalearm Satsaksit,m
1543,Karel Sudimír Šnajdr,m
1544,Anna Sedlnická z Choltic,f
1545,Marcus Iunius Brutus,m
1546,Jan Zikmund Braniborský,m
1547,Štefan Barnáš,m
1548,Menia,f
1549,Giovanni Battista Lampugnani,m
1550,Sofie z Novgorodu,f
1551,Ftodos Furek,m
1552,Marie Mstislavna Kyjevská,f
1553,Kateřina Parrová,f
1554,Josef Josefovič Jungmann,m
1555,Johana Savojská,f
1556,Břetislav Horák,m
1557,Marie Beatrice d'Este,f
1558,Filip Pohl,m
1559,Jacopone da Todi,m
1560,Matthew Calbraith Perry,m
1561,Anna Meklenburská,f
1562,Přemysl Otakar II.,m
1563,Bedřich,m
1564,Jethro Tull,m
1565,Jean-Baptiste Tavernier,m
1566,Abdel Rahman Swar al-Dahab,m
1567,Kleopatra Makedonská,f
1568,Anna Marie Louisa Orleánská,f
1569,Johann Friedrich Struensee,m
1570,Alavivus,m
1571,Emmanuel de Grouchy,m
1572,Robin Ondráček,m
1573,Peter Candid,m
1574,Jacques-Henri Bernardin de Saint-Pierre,m
1575,Jan I. z Lichtenštejna,m
1576,Wilhelm Wostrack,m
1577,Erenfried II.,m
1578,Cuthred,m
1579,Valentin,m
1580,Otakar František Starhemberg,f
1581,Michelangelo Valentini,m
1582,Ferdinand I. Ferrante,m
1583,Anthony Carlisle,m
1584,Jan Daniel Kapr z Kaprštejna,m
1585,Christian Moritz von Königsegg-Rothenfels,m
1586,Vincenc Mašek,m
1587,Mistr Sibrand,m
1588,Jeong Dojeon,m
1589,"Henry Conyngham, 1. markýz Conyngham",m
1590,Pavel II. Antonín Esterházy z Galanty,m
1591,Konrad Gessner,m
1592,Vettius Valens,m
1593,Pinturicchio,m
1594,Svatá Tekla,f
1595,George Francis Seymour,m
1596,Louis-Georges de Bréquigny,m
1597,Silvestro Palma,m
1598,Francesco Durante,m
1599,Adam Thebesius,m
1600,Karel Kolčava,m
1601,Karl Junek,m
1602,Antonín Appeller,m
1603,Aššur-nirári V.,m
1604,Ferdinand Julius Troyer z Troyersteinu,m
1605,Francis Austen,f
1606,Giovanni d'Alemagna,m
1607,Izabela Portugalská,f
1608,Frederik Diderik Sechmann Fleischer,m
1609,Alfred Rust,m
1610,Josef Dietrich,m
1611,Anežka Burgundská,f
1612,Johana Anglická,f
1613,Chlodvík IV.,m
1614,Giorgi Saakadze,m
1615,Václav Leopold Chlumčanský z Přestavlk a Chlumčan,m
1616,Jan Vojtěch Freisleben z Bischofshofenu,m
1617,Christian Hermann Benda,m
1618,Walter VI. z Brienne,m
1619,Duccio di Buoninsegna,m
1620,Rita z Cascie,f
1621,Willem Beukelszoon,m
1622,Johann Adam Steinmetz,m
1623,Čaitanja Maháprabhu,m
1624,Jiří Souček,m
1625,František Matoušek,m
1626,Robert III. z Artois,m
1627,Lin-ťi,m
1628,"Ludvík Alexandr Bourbon, hrabě z Toulouse",m
1629,Alexej Fjodorovič Lvov,m
1630,Florian Aaron,m
1631,Martin Medek z Mohelnice,m
1632,Fridrich Kazimír Frýštatský,m
1633,Evžen Mořic Savojský,m
1634,Thomas Troubridge,m
1635,Alexandr Alexandrovič Novikov,m
1636,"John Pitt, 2. hrabě z Chathamu",m
1637,John Davis,m
1638,August III. Polský,m
1639,Petr Curko,m
1640,Jan Ondřej Kayser z Kaysernu,m
1641,Johann Matthäus Bechstein,m
1642,Bettina von Arnim,f
1643,Česlav Vaňura,m
1644,Servác Engel z Engelsflussu,m
1645,Stanisław Zaremba,m
1646,Elias Boudinot,m
1647,Nágárdžuna,m
1648,Francis van Aarssens,m
1649,Heinrich Meibom,m
1650,Vilém VIII. z Jülichu,m
1651,Libuše Drahovzalová,f
1652,Franz Kiggelaer,m
1653,Nikolaj Michajlovič Karamzin,m
1654,Jindřich I. z Montmorency,m
1655,Connan Mockasin,m
1656,Johann Mörtl,m
1657,Brandon Micheal Hall,m
1658,"Charles Spencer, 3. vévoda z Marlborough",m
1659,Jiří Henisch,m
1660,Alíšer Navoí,m
1661,Sinacherib,m
1662,Engelbert Eligius Richter,m
1663,Simon VI. z Montfortu,m
1664,Karolína Luisa Sasko-Výmarsko-Eisenašská,f
1665,Jaromír Šámal,m
1666,Anna Kateřina Konstance Vasa,f
1667,Hamilton Leithauser,m
1668,Ludvík II. Durynský,m
1669,Klára Františka Thunová,f
1670,Guiniforte Solari,m
1671,Boleslav III. Minsterberský,m
1672,"Thomas Herbert, 8. hrabě z Pembroke",m
1673,Charles de la Bédoyére,m
1674,Karel XI.,m
1675,Jarek II. ze Železnice,m
1676,Jan Pištěk,m
1677,Marie Antonie Habsburská,f
1678,Walerian Podlewski,m
1679,Constanze Mozartová,f
1680,Karel Ludvík Hohenlohe-Langenburský,m
1681,Ignác Ondříček,m
1682,Michel Lambert,m
1683,Mojmír II.,m
1684,Ted Jensen,m
1685,Raimond VI. z Toulouse,m
1686,Konrád I. Hlohovský,m
1687,Chris Smalls,m
1688,Eutymius Veliký,m
1689,Kralevic Marko,m
1690,Karel von Hohenzollern-Sigmaringen,m
1691,Marija Alexandrovna Fortusová,f
1692,Anežka Bernauerová,f
1693,Vladimír Cerha,m
1694,Carl Loewe,m
1695,Florián Nezorin,m
1696,Michael von Kienmayer,m
1697,Štěpán I. Svatý,m
1698,Alexander Smakula,m
1699,Fridrich II. Sasko-Gothajsko-Altenburský,m
1700,Josef Rack,m
1701,Kálil,m
1702,Francisco de Quevedo,m
1703,Joseph Marie Terray,m
1704,Hendrik Goltzius,m
1705,Jan Arnošt z Harrachu,m
1706,Gejza II. Uherský,m
1707,Thomas Mathews,m
1708,Samuel Bellamy,m
