,entity,gender
3115,Хуан Карлас Гансалес,m
3116,Генадзь Хуцкі,m
3117,Людвіг Лазар Заменгоф,m
3118,Яўген Паўлоўскі,m
3119,Невенка Петрыч,m
3120,Вітаўт Путна,m
3121,Апанас Фет,m
3122,Уільям Аверэл Гарыман,m
3123,Павел Шпетны,m
3124,Марк Апелій Антанін Дыядумен,m
3125,Грыгорэ Прэатаса,m
3126,Ота фон Керпен,m
3127,Лаўрэнцій Загоскін,m
3128,Іаган Готліб Гледзіч,m
3129,Антоній Фіялкоўскі,m
3130,Мікалай Барысевіч,m
3131,Даменіка Гірландая,f
3132,Юрый ,m
3133,Габрыэля Пузына,m
3134,Куна фон Штойбен,m
3135,Саламон Рысінскі,m
3136,Фрыдрых Аўгуст Кекуле,m
3137,Гвен Джон,m
3138,Чэслаў Янкоўскі,m
3139,Пабла Дарада,m
3140,Сяргей Гаршкоў,m
3141,Івета Гільбер,m
3142,Маргарыта I Эльзаская,f
3143,Калаян ,m
3144,Годагісл,m
3145,Антон Гурын,m
3146,Бэла Розенфельд,m
3147,Клеменс Аляксандр Вінклер,m
3148,Бес Трумэн,m
3149,Грэйс Кулідж,m
3150,Міхаіл VIII Палеалог,m
3151,Людміла Чэшская,f
3152,Гільермі Энрыкіш ды Карвалью,m
3153,Эрык VII Стэнкільсан,m
3154,Пётр Крачэўскі,m
3155,Максімільян Станіслаў Рыла,m
3156,Піфон ,m
3157,Франсіска Баеу,m
3158,Мікалай Неўраў,m
3159,Шаўл Беразоўскі,m
3160,Аляксандр Бенуа,m
3161,Іозеф Ігнац Апіяні,m
3162,Уолтэр Мэй,m
3163,Ён Баўэр,m
3164,Мануэл Антоніу ды Алмейда,m
3165,Ле Чонг Тан,m
3166,Кэндзо Тангэ,m
3167,Леапольд II Прыгожы,m
3168,Дзмітрый Рэдзькін,m
3169,Галіна Макарава,f
3170,Леў Копелеў,m
3171,Афонсу ды Албукеркі,m
3172,Артура Тасканіні,m
3173,Мікалай Святаполк-Мірскі,m
3174,Рыгор Квітка-Аснаўяненка,m
3175,Клаўка,m
3176,Аляксандр Райпольскі,m
3177,Іван Лісаў,m
3178,Мікалай Пятроў,m
3179,Іосіф О’Рурк,m
3180,Кузьма Галіцкі,m
3181,Антоні Сухадольскі,m
3182,Рудольф Вольф,m
3183,Херыл,m
3184,Гуга Шперле,m
3185,Карл Май,m
3186,Яўген Бычкоў,m
3187,Майсей Пэўзнер,m
3188,Якуб Брайцаў,m
3189,Фрэдэрык Кук,m
3190,Аляксандр III ,m
3191,Андрэй Будберг,m
3192,Дэвід Гартлі,m
3193,Іван Тургенеў,m
3194,Іосіф Арбелі,m
3195,Васіль Шаранговіч,m
3196,Жыгімонт Віктар Дэнгаф,m
3197,Альберт фон Буксгёўдэн,m
3198,Таўцівіл Кейстутавіч,m
3199,Аль-Біруні,m
3200,Арыярат III,m
3201,Павел Панкевіч,m
3202,Уільям С’юард Бероуз,m
3203,Канстанцін I ,m
3204,Эрнест Томас Сінтан Уолтан,m
3205,Генрых Свянціцкі,m
3206,Бернар Жэрмен дэ Ласепед,m
3207,Тамаш Маяр,m
3208,Георг фон Гертлінг,m
3209,Аксэль Гіленкрок ,m
3210,Севярын Мікалай Ромер,m
3211,Баляслаў Мацкевіч,m
3212,Віт ,m
3213,Тэадор Дэнгаф ,m
3214,Хамфры Богарт,m
3215,Юха Кусці Паасіківі,m
3216,Ерафей Дабравольскі,m
3217,Станіслаў Юхновіч,m
3218,Леў Разгон,m
3219,Канстанцін Караткоў,m
3220,Міхайла Бойчук,m
3221,Томас Тарквемада,m
3222,Марына Бяльзацкая,f
3223,Берта Хансан,m
3224,Ян XII ,m
3225,Стэфан Воіслаў,m
3226,Ганна Ангеліна,f
3227,Яфім Генкін,m
3228,Ханс фон Аахен,m
3229,Хуан Антоніа Самаранч,m
3230,Дамінік Сямашка,m
3231,Фердынанда II Медычы,m
3232,Кацярына Матулайціс,f
3233,Джон Уільям Стрэт ,m
3234,Вінцэнт Гасеўскі,m
3235,Іосіф Забелін,m
3236,Мадэст Мусаргскі,m
3237,Вернер Грэф,m
3238,Нільс Юэль,m
3239,Пётр Кальцоў,m
3240,Сяргей Нікалаеў,m
3241,Міхаіл Ларыёнаў,m
3242,Ян Кіліян,m
3243,Роберт Музіль,m
3244,Мікалай Яругін,m
3245,Генрых II Плантагенет,m
3246,Юхан Борген,m
3247,Алена Радзівіл,f
3248,Адольф Косарак,m
3249,Паўлюк Багрым,m
3250,Фрыдрых Вільгельм Зейдліц,m
3251,Карл Тэадор Дрэер,m
3252,Зыгмунт Фялінскі,m
3253,Пётр Дземічаў,m
3254,Мікалай Вяснін,m
3255,Аляксей Мацюшоў,m
3256,Казімір Нестар Сапега,m
3257,Рауль Альберта Ласціры,m
3258,Абдэль Рахман Арэф,m
3259,Карл Фелікс,m
3260,Джон Бродэс Уотсан,m
3261,Якаў Слашчоў,m
3262,Імператар Кадзан,m
3263,Карл Антон Гогенцолерн-Зігмарынген,m
3264,Джавані Андрэа Ансальда,m
3265,Уладзімір Ванееў,m
3266,Андрэ Брэтон,m
3267,Саліван Рой,m
3268,Мэры Малон,m
3269,Антон Платун,m
3270,Франц Баркоўскі,m
3271,Бенедыкт Генрык Тышкевіч,m
3272,Канстанцін Каліноўскі,m
3273,Леанід Барысаглебскі,m
3274,Джон Дылсан,m
3275,Янаш Бояі,m
3276,Беньямін Басаў,m
3277,Бернард Клервоскі,m
3278,Атыс Кронвалдс,m
3279,Алаіза Пашкевіч,f
3280,Петроній Максім,m
3281,Ян Ежы Флемінг,m
3282,Рыма Андрэева,f
3283,Густаў Валерт,m
3284,Сяргей Зярноў,m
3285,Даўлетмамед Азадзі,m
3286,Альфонса Тафт,m
3287,П’ер Вейрон,m
3288,Фарнак II Фрыгійскі,m
3289,Іван Глінка,m
3290,Святаполк Уладзіміравіч,m
3291,Іван Чымбург,m
3292,Гаўрыіл Галоўкін,m
3293,Джакома Манцу,m
3294,Хельгэ Гётрык Баклунд,m
3295,Сямён Сцяпук,m
3296,Аляксандр Сакольскі,m
3297,Георгій Будай,m
3298,Рычард Аркрайт малодшы,m
3299,П’ер Луіджы Фарнезэ,m
3300,Безпрым,m
3301,Антоній Корсак,m
3302,Ефрасіння Маршалава,f
3303,Гі дэ Лузіньян,m
3304,Ян Яўстах Тышкевіч,m
3305,Сяргей Сарока,m
3306,Васіль Нямчынаў,m
3307,Юліус Фучык,m
3308,Павел Левановіч,m
3309,Іван Барычэўскі,m
3310,Хідэо Сінодзіма,m
3311,Эдвард Рыдз-Сміглы,m
3312,Вазапісец пекла,m
3313,Хамфры Рэптан,m
3314,Эйса Грэй,m
3315,Яраслаў Уладзіміравіч,m
3316,О. Генры,m
3317,Нумій Туск,m
3318,Баян Міралюбаў,m
3319,Іван Акаловіч,m
3320,Караль Станіслаў Радзівіл Пане Каханку,m
3321,Казімеж Сабат,m
3322,Іосіф Малюкевіч,m
3323,Васіль Фясенкаў,m
3324,Антуан Вато,m
3325,Раймунд Корсак,m
3326,Аляксандр Бусырскі,m
3327,Луіза Маўнтбетэн,f
3328,Яраслаў Яраполчыч,m
3329,Марта Джэферсан Рэндальф,m
3330,Антоніа Сальеры,m
3331,Іван Кардаш,m
3332,Стэр’ё Спасэ,m
3333,Міхайла Ваіслаўлевіч,m
3334,Джуліа Рамана,m
3335,Станіслаў са Шчэпанава,m
3336,Віктар Баркоўскі,m
3337,Юзаф Брант,m
3338,Юлія Рэйдэр,f
3339,Вольга Кабылянская,f
3340,Тадэвуш Коцел,m
3341,Таццяна Скарута,f
3342,Мікалай Ласкуноў,m
3343,Карл Клаўс,m
3344,Томас Грын,m
3345,Боб Доўл,m
3346,Мікалай Рагазінскі,m
3347,Герман Гесэ,m
3348,Яўстафій Слонскі,m
3349,Франчэска Сфорца,m
3350,Франсуа Бенуа,m
3351,Карл Аксель Магнус Ліндман,m
3352,Марыям Алейнік,f
3353,Нікаля Шарль Удзіно,m
3354,Сяргей Пляшчанка,m
3355,Юзаф Эмануэль Працлаўскі,m
3356,Калідаса,m
3357,Тэўва Аўра,m
3358,Эдуард Бернет Тайлар,m
3359,Аляксандр Вярхоўскі,m
3360,Дэйл Карнегі,m
3361,Конрад Цюрынгскі,m
3362,Леанід Гаўрылаў,m
3363,Аляксандр I ,m
3364,Уільям Голдынг,m
3365,Яўген Глінскіх,m
3366,Зоя Озерава,f
3367,Ванда Крахельская-Філіповіч,m
3368,Будзівід,m
3369,Сафія Пшыбіляўскене,f
3370,Сафі Жанжамбр Андэрсан,m
3371,Дзмітрый Сухавараў,m
3372,Мікалай Агаркаў,m
3373,Андрэй Баболя,m
3374,Уладзімір Вейсберг,m
3375,Міхаіл Пліс,m
3376,Харальд I Хорфагер,m
3377,Эдмунд Бартан,m
3378,Тэадор Трыплін,m
3379,Іван Банаў,m
3380,Аляксей Глебаў,m
3381,Саламон Нэзлін,m
3382,Аляксандр Пушкін,m
3383,Юрый Любімаў,m
3384,Фердынанд I Справядлівы,m
3385,Уільям А. Кэрал,m
3386,Мікалай Дурнаво,m
3387,Гней Тарквіній,m
3388,Ігар Курбатаў,m
3389,Луі Люм’ер,m
3390,Іаган Пахельбель,m
3391,Давыд Генін,m
3392,Іван Жарыкаў,m
3393,Эдуард VI,m
3394,Антыёх VI Дыяніс Эпіфан,m
3395,Марцін Гедройц,m
3396,Жыгімонт Адам Слушка,m
3397,Рагнар Фрыш,m
3398,Уладзімір Альгердавіч,m
3399,Іаган Фрыдрых Гербарт,m
3400,Сцяпан Шутаў,m
3401,Алампа,m
3402,Васіліса Шыльнікоўская,f
3403,Юстын Нарбут,m
3404,Філон Гаркуша,m
3405,Віктар Марцьянаў,m
3406,Уладзімір Лупейка,m
3407,Эдуард Пютсеп,m
3408,Гай Ліцыній Кальв,m
3409,Хведар Імшэнік,m
3410,Ях’я Мухамед Хамід-ад-дзін,m
3411,Іаган Агрыкала,m
3412,Уладзіслаў I Лакетак,m
3413,Мікалай Новікаў,m
3414,Джэлал ад-Дзін,m
3415,Сільвестр I ,m
3416,Аляксей Азерын,m
3417,Жанна Пакен,m
3418,Роберт Мензіс,m
3419,Георгій Гапон,m
3420,Вірхілія Піньера,m
3421,Сцяпан Жабінскі,m
3422,Іозеф Гертнер,m
3423,Міхаіл Міроненка,m
3424,Дульсе Лопес Понтэс,m
3425,Васіль Каленнікаў,m
3426,Эмануэль Ласкер,m
3427,Брам ван Велдэ,m
3428,Джон Роберт Вейн,m
3429,Эмпедокл,m
3430,Павел Ксаверый Бжастоўскі,m
3431,Яўген Філіпскіх,m
3432,Эліэль Саарынен,m
3433,Пімен Панчанка,m
3434,Абдул-Меджыд I,m
3435,Мікалай Шышкін,m
3436,Хасэ дэ Хесус Пімьента Радрыгес,m
3437,Віктрыцый,m
3438,Эстэр Рахель Камінская,f
3439,Леа Грундзіг,m
3440,Куно Ам’е,m
3441,Валянцін Ермаловіч,m
3442,Казімір Валадковіч,m
3443,Еўпацій Калаўрат,m
3444,Барбара Мак-Клінтак,m
3445,Джозеф Мур,m
3446,Ілья Энегольм,m
3447,Эдвін Стэнтан,m
3448,Сымон Якавюк,m
3449,Ігар Белагорцаў,m
3450,Віктар Анікін,m
3451,Пётр Герасімовіч,m
3452,Рычард I,m
3453,Хрысціна Інгесдотэр,f
3454,Хлотар III,m
3455,Ежы Юзаф Шэмбак,m
3456,Бенджамін Дызраэлі,m
3457,Васіль Дружчыц,m
3458,Ёханес Тэадор Баргельд,m
3459,Павал Новатны,m
3460,Жан Батыст Габрыэль Дасэ,m
3461,Мікалай Лахманенка,m
3462,Аляксандр Лапа,m
3463,Ісак Жораў,m
3464,Каміла Крушэльніцкая,f
3465,Асанхан Джумахматаў,m
3466,Барна да Сіена,m
3467,Педру II ,m
3468,Клеапатра III,f
3469,Расціслаў Уладзіміравіч,m
3470,Міхаіл Анікушын,m
3471,Гермаген ,m
3472,Георгій Машкоў,m
3473,Мартын Ананьеў,m
3474,Іван Саратаўскі,m
3475,Серэтсэ Кхама,m
3476,Рафал Міхал Аскерка,m
3477,Фелікс Валатон,m
3478,Генры Уолтэр Бейтс,m
3479,Рудольф Дызель,m
3480,Мікола Цэлеш,m
3481,Юзаф Ярашэвіч,m
3482,Іозеф фон Айхендорф,m
3483,Пётр Сталыпін,m
3484,Аляксандр I ,m
3485,Мікалай Гойшык,m
3486,Гамількар Барка,m
3487,Фрыдрых Вільгельм Эрнст Паўлюс,m
3488,Іван Хаванскі,m
3489,Энтані Куін,m
3490,Ала Тарасава,f
3491,Аляксандр Чарвякоў,m
3492,Іаган Герман,m
3493,Ларыса Алексютовіч,f
3494,Ганна Пятроўна,m
3495,Герасім Якушка,m
3496,Дзмітрый Гуляеў,m
3497,Ёжэф Дудаш,m
3498,Іаган Фуст,m
3499,Ларыса Кароткая,f
3500,Сенека,m
3501,Якаў Яглом,m
3502,Леў Сімірэнка,m
