,entity,gender
15064,Antoine Escalin des Aimars,m
15065,Giovanni Filippo Gallarati Scotti,m
15066,Marlene Dietrich,m
15067,Justus van Gent,m
15068,Reginald Antony Hutton,m
15069,Thomas Graham,m
15070,Pija Regali,m
15071,Eugène-Jules Rochard,m
15072,Sextius Miollis,m
15073,Papež Hadrijan II.,m
15074,Gabriele Ferretti,m
15075,Celio Piccolomini,m
15076,Branko Slak,m
15077,Rudolf Schmidt,m
15078,Vincenc Kern,m
15079,Albert Victor Tonkin,m
15080,René Le Bossu,m
15081,Dimitrij Stepanovič Bortnjanski,m
15082,Mumtaz Mahal,m
15083,Protipapež Teodorik,m
15084,Ludovic Halévy,m
15085,Mica Todorović,m
15086,Nigel William Duncan,m
15087,Sigismund Gleispach,m
15088,Grigore Nicolau,m
15089,Carlo Combi,m
15090,Pietro Pomponazzi,m
15091,Orozij,m
15092,Ivan Sergejevič Turgenjev,m
15093,Aleksander Sergejevič Šulgin,m
15094,Arthur Frank Friend Thomas,m
15095,Aimable-Adrien-Fernand Allemandet,m
15096,Ivo Trošt,m
15097,Charles Dillon Perrine,m
15098,Rudolf Hermann Lotze,m
15099,Anton Gaspari,m
15100,Anton Brezovnik,m
15101,Marija Zichy,m
15102,Taddeo Gaddi,m
15103,Józef Kwaciszewski,m
15104,Theodor Endres,m
15105,Janez Madon,m
15106,Earl Frederick Crabb,m
15107,Janez Šibanc,m
15108,Samuel Beckett,m
15109,Jacques-Bénigne Winslow,m
15110,Bérenger Saunière,m
15111,Selim E. Isakson,m
15112,Terezija Deteta Jezusa in Svetega Obličja,m
15113,Antonín Zavadil,m
15114,Zdenko Švigelj,m
15115,Arnold von Möhl,m
15116,Anton Janez Grbec,m
15117,Dudley Graham Johnson,m
15118,August Emil Fieldorf,m
15119,Claude de Forbin,m
15120,Andrej Škrbec,m
15121,William Prout,m
15122,Josef Alois Jüstel,m
15123,Claude Louis Hector de Villars,m
15124,Eva Verona,m
15125,William Duncan McNally,m
15126,Kurt M. Wallenius,m
15127,Rihard Dolenc,m
15128,Giovanni Scatturin,m
15129,Vilko Peternelj,m
15130,Joseph Baitz von Beodra,m
15131,Paavo Susitaival,m
15132,Nelson Appleton Miles,m
15133,John Edmund Greene,m
15134,France Prešeren,m
15135,Annibale Albani,m
15136,Radomir Babić,m
15137,Andrew Jackson,m
15138,Paul Émile de Puydt,m
15139,Jožefmarija Escrivá,m
15140,Gregor Jereb,m
15141,Sevasti Xanthou,m
15142,Alojzij Repič,m
15143,Joseph Louis Gay-Lussac,m
15144,Archibald Vincent Arnold,m
15145,Timur Lenk,m
15146,Olga Spesivceva,f
15147,Geertgen tot Sint Jans,m
15148,Victor Bourret,m
15149,Franjo Žebot,m
15150,Aleksander Borisovič Fok,m
15151,Petrus Jacobus Joubert,m
15152,Giuseppe Pecci,m
15153,Leopold Anker von Kismarton,m
15154,Olivier van Noort,m
15155,Roman Abraham,m
15156,Kejkubad III.,m
15157,Robert Nivelle,m
15158,Émile Levassor,m
15159,Milan Klemenčič,m
15160,Aleksej Sergejevič Blagoveščenski,m
15161,Julien-Claude-Marie-Sosthène Dufieux,m
15162,Sofija Hohenberška,m
15163,Joseph-Edouard-Aimé Doumenc,m
15164,Harry Ewart Hopthrow,m
15165,Karl Manne Georg Siegbahn,m
15166,Dragotin Fatur,m
15167,Juliusz Karel Wilhelm Józef Rómmel,m
15168,Paul Jošigoro Taguči,m
15169,Jaques-Yves-Francois-Bernard Rollot,m
15170,Robert Fink,m
15171,Georges-Albert Aymé,m
15172,Patrick Stephen Leeper,m
15173,Thomas-Marie-Joseph Gousset,m
15174,Watson Washburn,m
15175,Bill Tilden,m
15176,Margaret Mead,m
15177,Nathan Abraham Rosen,m
15178,Gustavo Adolfo Bécquer,m
15179,Remigio dei Girolami,m
15180,Jean Decoux,m
15181,Manabendra Nath Roy,m
15182,Rajmund Penjafortski,m
15183,Jože Zupančič,m
15184,Manuel Goded Llopis,m
15185,Konči Ahačič,m
15186,Clyde William Tombaugh,m
15187,Henri-Marie-Charles Adeline,m
15188,Fran Ogrin,m
15189,Mustafa III.,m
15190,Brata Lumière,m
15191,Maurice Maeterlinck,m
15192,Erik Eiselt,m
15193,Giuditta Grisi,m
15194,Thomas John Rutherford,m
15195,Philip Henry Mitchiner,m
15196,Pierre Laval,m
15197,Franz Beyer,m
15198,Gaspar Cervantes de Gaete,m
15199,Harry Taylor Genet,m
15200,William John Gillespie,m
15201,Franc Abram,m
15202,Dionizij Areopagit,m
15203,Papež Janez XXI.,m
15204,Hans Steinacher,m
15205,Guido De Filip,m
15206,Jacques Courtois,m
15207,George Noble Molesworth,m
15208,Hasan al-Basri,m
15209,George Healis,m
15210,Marija Drakslar,m
15211,Ivan Igorovič Ševič,m
15212,Georges Philias Vanier,m
15213,Colin Bishop Callendar,m
15214,Christophe Louis Léon Juchault de Lamoricière,m
15215,Luigi Fantappiè,m
15216,Ercole Gonzaga,m
15217,Werner Kolhörster,m
15218,Benedetto Lorenzelli,m
15219,Vinko Engelman,m
15220,Richard Cosway,m
15221,Emmerich Kálmán,m
15222,Gaspard de Saulx,m
15223,Jacob Tullin Thams,m
15224,Giordano Bruno,m
15225,Boris Kolomanovič,m
15226,Franc Černe - Klemen,m
15227,George Enescu,m
15228,Maria Goeppert-Mayer,m
15229,Hugues-Marie-Maime-Ernest Deschard,m
15230,Anders Haugen,m
15231,Elton Mayo,m
15232,"Emanuele Filiberto, vojvoda Pistoie",m
15233,Ernst Karlberg,m
15234,Anni Holdmann,m
15235,Francesco Severi,m
15236,Marian Melgarejo,m
15237,Jean Paul,m
15238,Ivan Endlicher,m
15239,Leoš Janáček,m
15240,Clemens Jaeckel,m
15241,Alexis Thérèse Petit,m
15242,Benedicto Lopes,m
15243,France Uršič,m
15244,François-Marie de Broglie,m
15245,Walter Braemer,m
15246,Erich Clößner,m
15247,William Aird Smith,m
15248,Achille Liènart,m
15249,Gerardus Mercator,m
15250,Pero Pajk,m
15251,Joseph Needham,m
15252,Stanisław Witkiewicz,m
15253,Jean Valliere,m
15254,Anton Kocjančič,m
15255,Walter Bagehot,m
15256,Adeodato Giovanni Piazza,m
15257,Fanny Tacchinardi Persiani,m
15258,Ivan Kristoforovič Bagramjan,m
15259,Scipione Caffarelli-Borghese,m
15260,Francis Poulenc,m
15261,Sigismund Pagliaruzzi,m
15262,Vojislav Dulić,m
15263,Adélard Godbout,m
15264,Julka Polančič,m
15265,Anton Krošl,m
15266,Aldo Turk,m
15267,Cristoforo Giacobazzi,m
15268,Emil Julius Gumbel,m
15269,Alfred Jacob,m
15270,Charles Edward Francis Turner,m
15271,Jaufre Rudel,m
15272,Nikolaj Aleksandrovič Čičerin,m
15273,Guercino,m
15274,Anton Brandner,m
15275,Marcel Renault,m
15276,Jean II. d'Estrées,m
15277,Francesco Gaude,m
15278,Cesar Bidacu,m
15279,Joseph Williamson,m
15280,Fritz Albert Lipmann,m
15281,Astley Cooper,m
15282,Maksim Spoznavalec,m
15283,Johann Ludwig Burckhardt,m
15284,Georg Friedrich Händel,m
15285,Vasilij III. Ivanovič,m
15286,Max Schmeling,m
15287,Anton Vakselj,m
15288,Charles Brian Wainwright,m
15289,Victor D'Hondt,m
15290,Anton Podobnik,m
15291,Alberto Pariani,m
15292,Klemen Aleksandrijski,m
15293,Lea Fatur,m
15294,Gustave Charpentier,m
15295,Jean-Jules Alexis Callies,m
15296,Devlet II. Geraj,m
15297,Šabtaj Cvi,m
15298,Janusz Ślązak,m
15299,Avguštin iz Hipona,m
15300,Han Ju,m
15301,Jean-Siffrein Maury,m
15302,Fahredin Al Maan II.,m
15303,András Zákó,m
15304,Pietro Ostini,m
15305,Georges-Jean-Eugène Pfister,m
15306,Ferdinand II. Tirolski,m
15307,Lorne Maclaine Campbell,m
15308,Lino Legiša,m
15309,Arthur Laewen,m
15310,Al-Mamun,m
15311,Moritz Schlick,m
15312,Marian Smoluchowski,m
15313,Ernest Leonard Johnson,m
15314,Petrus Wilhelmus Best,m
15315,Anton Cuffolo,m
15316,Angiolo Tosi,m
15317,Yvan Louis Gérard,m
15318,Thomas Andrews,m
15319,Riccardo Bignami,m
15320,Leonel Power,m
15321,Frederick Whitmore Burch,m
15322,Cesarica Koken,f
15323,Eric Charles Hayes,m
15324,Hermann Goetz,m
15325,Jernej Selak,m
15326,Juraj Bonači,m
15327,Zdenka Brejc Perne,m
15328,Filmer Stuart Cuckow Northrop,m
15329,Ruth Engelhard,m
15330,Tomaž Furlan,m
15331,Jean-Auguste-Valentin Coste,m
15332,Masaccio,m
15333,Swami Vivekananda,m
15334,Jolanda Courtenayska,f
15335,Kurt Student,m
15336,Thomas Weld,m
15337,Štefan Mozetič,m
15338,Louis Vaudreuil,m
15339,Matija Pak,m
15340,Vittorio Amedeo Ranuzzi de' Bianchi,m
15341,Renato Ferrari,m
15342,Nicola Porpora,m
15343,Aleksander Aleksandrovič Bašilov,m
15344,Jacob Jordaens,m
15345,Johann Georg Abicht,m
15346,Atanagild,m
15347,Santiago Ramón y Cajal,m
15348,Gustav Jonson,m
15349,Josip Doljak,m
15350,Leopold Jurca,m
15351,Ilja Jefimovič Repin,m
15352,Jan Plestenjak,m
15353,Štefan Uroš I.,m
15354,Martin Bedjanič,m
15355,Kaligula,m
15356,Alojzij Homan,m
15357,Clemente Micara,m
15358,Francis James Walsh,m
15359,Felice Romani,m
15360,Edmond Puig,m
15361,Donald Thomas MacDonald Banks,m
15362,Jožef Lapuh,m
15363,Robert-Eugène-Hippolyte-Alexandre Mancier,m
15364,Rudolf Molè,m
15365,Papež Janez II.,m
15366,Albin Mlakar,m
15367,John Evershed,m
15368,Albert Wilhelm,m
15369,Anatolij Fjodorovič Kapustinski,m
15370,Fridtjof Nansen,m
15371,William Thomson,m
15372,Julius Reubke,m
15373,Józef Ignacy Kraszewski,m
15374,Émile Durkheim,m
15375,Randolph McCall Pate,m
15376,Johannes Gutenberg,m
15377,Makso Cotič,m
15378,Douglas Stewart Davidson,m
15379,Johann Heinrich Lambert,m
15380,Niels Juel,m
15381,Anton Levec,m
15382,Fulco Luigi Ruffo-Scilla,m
15383,Nikolaj Grigorjevič Repnin-Volkonski,m
15384,Marc-Louis Goby,m
15385,Rodolphus Agricola,m
15386,Billy Hague,m
15387,Arthur Julian Hadfield Dove,m
15388,Alfred Lavrič,m
15389,Selma Rıza,m
15390,Jakob Pilat,m
15391,Erich Kästner,m
15392,Hilarión Daza,m
15393,Pál Tomori,m
15394,Filippo Juvarra,m
15395,Firmin-Philippe-Edouard Fagot,m
15396,Karel Čigon,m
15397,Andrej Kocijančič,m
15398,Christian Heinrich Friedrich Peters,m
15399,Manuel Deodoro da Fonseca,m
15400,Anne-Pierre de Montesquiou-Fézensac,m
15401,Evgenij Spektorski,m
15402,Abe Goff,m
15403,James Murray Robert Harrison,m
15404,Stane Kregar,m
15405,George Connor,m
15406,Franc Kanduč,m
15407,Dragan Potočnik,m
15408,John Mosby Bacon,m
15409,François-Marie-Honoré Le Nôtre,m
15410,Dušan Meško,m
15411,Fajsz Madžarski,m
15412,James Melvill Hamilton,m
15413,Charles Hermite,m
15414,France Železnikar,m
15415,Edwin Burr Babbitt,m
15416,Collen Edward Melville Richards,m
15417,Alojz Colarič,m
15418,Léon Scieur,m
15419,Paul Kruger,m
15420,Andronik II. Paleolog,m
15421,Bohemond I. Antiohijski,m
15422,Daniel du Toit,m
15423,Johann Schobert,m
15424,Béla III.,m
15425,Christian Ludwig Brehm,m
15426,Lewis Merrill,m
15427,Mindaugas,m
15428,Horlogijn Čojbalsan,m
15429,Vlatko Vuković Kosača,m
15430,Frederick Alfred Pile,m
15431,Pacijan Barcelonski,m
15432,Yvan-Charles-Henri Hamant,m
15433,Laurent Truguet,m
15434,Ivan Urbanec,m
15435,Karl Philipp zu Schwarzenberg,m
15436,William Odling,m
15437,Ottorino Mezzetti,m
15438,Paul Verlaine,m
15439,Miha Vizjak,m
15440,Edo Lovrić,m
15441,Madame de Pompadour,m
15442,Cuthbert Harold Boyd Rodham,m
15443,Fran Ilešič,m
15444,Wilfred Shakespeare Tope,m
15445,Ilja Mihajlovič Douka,m
15446,Fran Tratnik,m
15447,William Wallace Campbell,m
15448,Ladislav Guzelj,m
15449,Voldemārs Johans Skaistlauks,m
15450,Valentin Kosovel,m
15451,Edmund Frederick Herring,m
15452,Percy Quinn,m
15453,Jean-François Paul de Gondi,m
15454,Pietro Metastasio,m
15455,Krsto Hegedušić,m
15456,Johannes Hevel,m
15457,Edmé Boursault,m
15458,Alfred de Rauch,m
15459,Giuseppe Amico,m
15460,Fernand-Claude Rabut,m
15461,Stevan Šupljikac,m
15462,Edmond Martène,m
15463,Dan Yeshayahu,m
15464,Antonio Pucci,m
15465,James Rennell,m
15466,Niko Štritof,m
15467,Le Corbusier,m
15468,Aubert-Achille-Jules Frère,m
15469,Richard Henry Dewing,m
15470,Tone Žakelj,m
15471,Jean Gerson,m
15472,Elvira Osirnig,m
15473,Henri-Louis Vary,m
15474,Burhard Maksimovič Berg,m
15475,Sebastjan I. Portugalski,m
15476,Mason M. Patrick,m
15477,Ivan Dornik,m
15478,Lars R. Melander,m
15479,Anton Bruckner,m
15480,Engelbert Besednjak,m
15481,Alessio Ascalesi,m
15482,Cosimo Corsi,m
15483,Аleksander Petrovič Tormasov,m
15484,Isabella Colbran,m
15485,Thomas Joannes Stieltjes,m
15486,Hendrik Antoon Lorentz,m
15487,Christian Thomasius,m
15488,Kort Sivertsen,m
15489,Friedrich Mieth,m
15490,Ouvry Lindfield Roberts,m
15491,Philippe Étancelin,m
15492,Jakob Čenčur,m
15493,Stephen Storace,m
15494,Robert Andrew Wyman,m
15495,Brigita Drnovšek Olup,m
15496,Andrea Rapicio,m
15497,Michael DeBakey,m
15498,Ayn Rand,m
15499,Ralph Holley Keefler,m
15500,Ivan Hribar,m
15501,Sándor Magyarosy,m
15502,Justin-Paul-Louis Gros,m
15503,Francisco Javier Delgado Benegas,m
15504,Eric Voegelin,m
15505,Guan Daošeng,m
15506,Alfonz Šarh,m
15507,Federico II. Gonzaga,m
15508,Ernest Ker Squires,m
15509,Marija Bagrationi,f
15510,"Thomas Barnes Cochrane, 11th Earl of Dundonald",m
15511,Torsten Stålhandske,m
15512,Richard Coudenhove-Kalergi,m
15513,Julius Arigi,m
15514,Jeanne Villepreux-Power,m
15515,Songcen Gampo,m
15516,Ronald Richard Byron Hilton,m
15517,Roger Evans,m
15518,"Charles de Secondat, baron de Montesquieu",m
15519,Anja Petrović,m
15520,Pierre-Désiré-Robert Didio,m
15521,Pavel Perko,m
15522,Clemente Primieri,m
15523,Ivan Navratil,m
15524,Josip Apih,m
15525,Rudolf Herter,m
15526,Hector-Camile-Louis Daumerie,m
15527,Fabian von Fersen,m
15528,Frančiška Voh,m
15529,Matija Cvetan,m
15530,Džuge Ljang,m
15531,Antanas Gustaitis,m
15532,Emile-Alfred-Ernest Bellani,m
15533,Louis-Aristide-Alexandre Hurault,m
15534,Henry Harley Arnold,m
15535,Charles Daniel Bayley,m
15536,Selim I. Surovi,m
15537,Marija Blažina,m
15538,Ugo Cavallero,m
15539,Rafael Salmič,m
15540,Charles Max Page,m
15541,Allan Duncan Bell-Irving,m
15542,Antoine Lavoisier,m
15543,Ignacy Łukasiewicz,m
15544,David Harvey Haugh,m
15545,Dominco Savelli,m
15546,Julij Bučar,m
15547,Francis Ernlé Fowle,m
15548,Mihael IX. Paleolog,m
15549,Israel ben Eliezer,m
15550,Albert Brudzewski,m
15551,Élie Ducommun,m
15552,Edgar Bauer,m
15553,George Bähr,m
15554,Jurij Starovašnik,m
15555,Janko Žagar,m
15556,Jean de Muris,m
15557,Papež Sikst IV.,m
15558,Ignacij Gruntar,m
15559,Radoslav Razlag,m
15560,Danilo Majaron,m
15561,William Maddock Bayliss,m
15562,Ana Pirc,m
15563,Girolamo Grimaldi-Cavalleroni,m
15564,Wilhelm Wien,m
15565,Victor Bernard Derrecagaix,m
15566,Richard Sears,m
15567,Ludvik VII. Bavarski,m
15568,Constantin Panaitiu,m
15569,Papež Urban III.,m
15570,Amédée-Jean-Joseph-Jules-Stanislas Mollard,m
15571,Fabrizio Lazari,m
15572,Alojz Gradnik,m
15573,Janko Kersnik,m
15574,Hans Adolf Krebs,m
15575,Albinas Cepas-Cepaukas,m
15576,Mario Tadini,m
15577,Mirko Deanović,m
15578,Kazimieras Navakas,m
15579,Domenico Gabrielli,m
15580,Sergej Nikolajevič Ušakov,m
15581,Karl F. Wilkama,m
15582,Dioklecijan,m
15583,Januš Golec,m
15584,Eduardo Lonardi,m
15585,Georgij Konstantinovič Žukov,m
15586,Maria Montessori,m
15587,Louis Spehek,m
15588,Joseph-Jules-Marie Legendre,m
15589,Carlo Salotti,m
15590,Jože Ažman,m
15591,Matthäus Lang von Wellenburg,m
15592,Jill Esmond,m
15593,Pjotr Nikolajevič Tolstoj,m
15594,Werner von Blomberg,m
15595,Hugh Pennycuick Maltby,m
15596,Robert Sénéchal,m
15597,Herbert Hoover,m
15598,Papež Hormizd,m
15599,Filippo Lippi,m
15600,Angelik Hribar,m
15601,Giulio Masetti,m
15602,Edward Troughton,m
15603,William Morgan,m
15604,Henri Lefebvre,m
15605,Charles-Maurice de Talleyrand-Périgord,m
15606,Julij Nardin,m
15607,Charles Pritchard,m
15608,Ferdinand de Lesseps,m
15609,Jan Arnošt Smoler,m
15610,Cecil Wotton Toovey,m
15611,Fjodor Aleksandrovič Bredihin,m
15612,Juana Inés de la Cruz,m
15613,Alfred von Kropatschek,m
15614,Abd El Krim,m
15615,Athanasius Kircher,m
15616,Albert Schweitzer,m
15617,Papež Inocenc IX.,m
15618,Hugo Grotius,m
15619,Kristijan VIII. Danski,m
15620,John Sedgwick,m
15621,Paolo Tosti,m
15622,Delphin-Joseph-Théodore Michel,m
15623,Richard Hamilton Baronet Anstruther-Gough-Calthorpe,m
15624,Bernardo Buontalenti,m
15625,Nicolas Changarnier,m
15626,Tasilo III.,m
15627,Frane Brozina,m
15628,René Thury,m
15629,Janko Gregorc,m
15630,Harold Rawdon Briggs,m
15631,Berenguier de Palou,m
15632,Franz von Papen,m
15633,Karl Haushofer,m
15634,Pedro de Ribera,m
15635,Jan van Ruysbroeck,m
15636,Dimitrij Jevstignejevič Bakanov,m
15637,Klavdij Galen,m
15638,Aleksander I. Karadžordžević,m
15639,Ivo Kermavner,m
15640,Noah Webster,m
15641,Peter Mihailovič Kapcevič,m
15642,Rafaela Kovačič,m
15643,Ermanno Wolf-Ferrari,m
15644,Henry Johansson,m
15645,Avguštin II. Codelli,m
15646,Pavel Kavčič,m
15647,Georges-Auguste Schmidlin,m
15648,Benito Juárez,m
15649,Sveti Brendan,m
15650,Alessandro Sanminiatelli Zabarella,m
15651,Vladimir Sergejevič Solovjov,m
15652,Gilbert Alan Blake,m
15653,Šje Džuedzaj,m
15654,Charles Claser,m
15655,Jean-Paul Carteron,m
15656,Martiņš Hartmanis,m
15657,Jožef Zabukovšek,m
15658,Giovanni Battista Foggini,m
15659,Charles-Marie-François-Joseph Mazen,m
15660,Robert Seppings,m
15661,Georges Vézina,m
15662,Jonas Galvidis-Bikaukas,m
15663,Gaetano Greco,m
15664,Henry Douglas Wynter,m
15665,Alice Kyteler,m
15666,Jožef II. Konstantinopelski,m
15667,William Bridgeford,m
15668,Walter Keiner,m
15669,Pavel Karađorđević,m
15670,Fulcher iz Chartresa,m
15671,Charles Brian Blagden,m
15672,Wilhelm Dietrich,m
15673,Mirko Polič,m
15674,Nikefor Brijenij,m
15675,Milan Blagojević,m
15676,Lojze Potokar,m
15677,Papež Pij XII.,m
15678,Jakob Knaflič,m
15679,John Linaeus French,m
15680,Eedson Louis Millard Burns,m
15681,Arthur Victor Trocke Wakely,m
15682,Marcello Lante della Rovere,m
15683,Nogaj,m
15684,Nikolaj Ivanovič Ježov,m
15685,Laval Nugent von Westmeath,m
15686,Alexandre-Angélique Talleyrand de Périgord,m
15687,Johann Franz Encke,m
15688,Fredrik Bajer,m
15689,Jan Stachniuk,m
15690,Ivan Zapolja,m
15691,Francesco Fontana,m
15692,Armand Désiré de Vignerot du Plessis,m
15693,Étienne Bonnot de Condillac,m
15694,Ivan Markulj,m
15695,Zorko Prelovec,m
15696,Jožef Ulaga,m
15697,Louis Dufour,m
15698,Bengt Strömgren,m
15699,Pierre-Louis Tasië,m
15700,Ničiren,m
15701,Thomas McCall,m
15702,Mihael II. Amorijec,m
15703,Wilhelm Heye,m
15704,Stjepan Dmitrijevič Akimov,m
15705,Arthur Newman,m
15706,Alfred Lothar Wegener,m
15707,Janko Omahen,m
15708,Arnold Joseph Toynbee,m
15709,Ervin Drašler,m
15710,Carl Maria von Weber,m
15711,Jože Goričar,m
15712,Henri-Stanislas-Auguste Hanaut,m
15713,Jean Guiton,m
15714,Viktor Dolenc,m
15715,Ivan Martelanc,m
15716,Jehan de Lescurel,m
15717,Franz Freiherr von Dalwigk zu Lichtenfels,m
15718,Kumazava Banzan,m
15719,Ferdinand Konšćak,m
15720,Grigore Cornicioiu,m
15721,Carl von Ghega,m
15722,Karel Kunc,m
15723,Teoderik IV.,m
15724,Lovro Janša,m
15725,Marjan Rus,m
15726,Marija Nablocka,m
15727,Wilhelm Orlik-Rückemann,m
15728,Archibald Bower,m
15729,William Northey,m
15730,Annette von Droste-Hülshoff,m
15731,Konrad Miller,m
15732,Marian Przewłocki,m
15733,Ivan Dolinšek,m
15734,Giuseppe Mori,m
15735,Otto Hahn,m
15736,Ralph Waldo Hungerford,m
15737,João de Castro,m
15738,Edward Emerson Barnard,m
15739,Indra Lal Roy,m
15740,Matevž Ravnikar - Poženčan,m
15741,James Prescott Joule,m
15742,Bojan Guček,m
15743,Adrien Duport,m
15744,Andrej Novak,m
15745,Ivan IV. Vasiljevič Grozni,m
15746,Robert-Marie-Jules-Camille Boissau,m
15747,Poglavar Seattle,m
15748,Ramana Maharaši,m
15749,Ivan Aleksandrovič Veljaminov,m
15750,Anton Dostler,m
15751,Bahram IV.,m
15752,Robert Allan Grant Taylor,m
15753,Erkki J. Raappana,m
15754,Andrew Hugh Mackie,m
15755,Cecco d'Ascoli,m
15756,Arigbuha,m
15757,Gustave Flourens,m
15758,Matilda Valižanska,f
15759,Hans Fontaine,m
15760,Jean-Edouard Verneau,m
15761,Giacomo della Porta,m
15762,Nils Christoffer Dunér,m
15763,Jean-Adolphe-Léonce Curnier,m
15764,Victor Hugo,m
15765,Alexander Hood,m
15766,Abbé de Pradt,m
15767,Mihail Nikiforovič Ahutin,m
15768,Vang Čong,m
15769,François-Auguste-Ferdinand Donnet,m
15770,Harold Barker,m
15771,Franc Jelovšek,m
15772,Paul Lill,m
15773,Marica Gregorič Stepančič,m
15774,Joseph von Bamberg,m
15775,Frederick Elliot Hotblack,m
15776,Rihard Jug,m
15777,Albin Arko,m
15778,John Dudley Lavarack,m
15779,Leopold Morela,m
15780,Tadeusz Wolanski,m
15781,Jurij Medved,m
15782,Jurij Vega,m
15783,Anton Zupan,m
15784,Nicolas de Condorcet,m
15785,Vinko Košak,m
15786,Antonio Lamberto Rusconi,m
15787,Ivan Rob,m
15788,Maja Šimec,m
15789,Louis-Ernest Béjard,m
15790,Géza Vörös,m
15791,Mihalj Šilobod,m
15792,Camille Guillaume Bigourdan,m
15793,Hermann Oberth,m
15794,Alfonz Dobovišek,m
15795,Leon Battista Alberti,m
15796,Jean-Frédéric Oehmichen,m
15797,Antoine-Pierre IX. Hassun,m
15798,Jakub Wujek,m
15799,Michael Polanyi,m
15800,Crisanto Luque Sánchez,m
15801,Ralph DePalma,m
15802,Anton Schwab,m
15803,Franc Brunet,m
15804,Joso Zidarič,m
15805,Edgar James Kingston McCloughry,m
15806,Charles-Victor-André Laffargue,m
15807,Walter David Abbott Williams,m
15808,Pjotr Aleksandrovič Čičerin,m
15809,Stanislas de Clermont-Tonnerre,m
15810,Jaka Avšič,m
15811,Frederick Sherwood Clover,m
15812,Jožef Emanuel Barbo Waxenstein,m
15813,Đorđe Lukić,m
15814,Ludvik Nemški,m
15815,John Francis Dearden,m
15816,Leonardo Antonelli,m
15817,Selim II.,m
15818,Henry Edward Manning,m
15819,William Ronald Campbell Penney,m
15820,Epifanij Paviljski,m
15821,Léo Dandurand,m
15822,Karl Apponyi von Nagy-Appony,m
15823,Alexandru Nicolici,m
15824,Milan Korun,m
15825,Peter Gresserov,m
15826,Jacques Pradon,m
15827,Andrej Ivanovič Gudovič,m
15828,Iacob Teclu,m
15829,Janez Bučar,m
15830,Heinrich Strasser,m
15831,Oskar Hudales,m
15832,Stane Žagar,m
15833,Charles Gavan Power,m
15834,Riley Hern,m
15835,Antoine Darquier de Pellepoix,m
15836,George Murray,m
15837,Pierre-Cyrille Lavaud,m
15838,Henri Bouckaert,m
15839,Edward Cecil James Woodford,m
15840,Ulrik II. Weimar-Orlamünde,m
15841,Bertil Lundell,m
15842,Stjepan Tomaš,m
15843,Antonija Štupca,m
15844,Regnier de Graaf,m
15845,Carlo Perosi,m
15846,William Veazie Pratt,m
15847,Desta Damtev,m
15848,Bernard-Pierre Verdier,m
15849,Maurice Ravel,m
15850,François Jean Dominique Arago,m
15851,Jakov Aleksejevič Potjomkin,m
15852,Bhaskara,m
15853,Marie-Georges Pelée de Saint-Maurice,m
15854,Dominik Čolnik,m
15855,Karmela Kosovel,m
15856,Harold Arthur Hounsell,m
15857,Borut Usenik,m
15858,Dimitrij Sergejevič Dohturov,m
15859,Tina Uršič,m
15860,Ajaz paša,m
15861,Hale Ascher VanderCook,m
15862,Mirko Hribar,m
15863,Lev Borisovič Kamenjev,m
15864,Ivan Češki,m
15865,Paul-Louis Bondis,m
15866,Mikalojus Konstantinas Čiurlionis,m
15867,Pavel Grošelj,m
15868,Henrik I. Nemški,m
15869,Vladimir Globočnik,m
15870,Peitro Boetto,m
15871,Anton Žale,m
15872,Stanley Wallace Rosevear,m
15873,Brian Edward Chicheley Plowden,m
15874,Franc Pernè,m
15875,Marie-Nicolas-Paul Poirel,m
15876,"John Vaughan, 3. grof Carberyski",m
15877,Bernard Čeferin,m
15878,Douglas Beanland,m
15879,Umberto Urbani,m
15880,François de La Noue,m
15881,Giovanni Battista Casali del Drago,m
15882,Andrew Eastman Duncanson,m
15883,Dag Hammarskjöld,m
15884,John Russell Hind,m
15885,Josip Zidanšek,m
15886,Izabela Portugalska,f
15887,Floriš Kühar,m
15888,Teodor Narbutt,m
15889,Francis Peyton Rous,m
15890,Samuel Taylor Coleridge,m
15891,Georges Morey,m
15892,Edward C. Tolman,m
15893,Josip Mandelj,m
15894,Andrija Štampar,m
15895,Adolf Jenko,m
15896,Franc Leskošek,m
15897,Francesco di Paola Villadecani,m
15898,Thomas Savery,m
15899,Maximilian Daublebsky von Sterneck,m
15900,William Cave-Brown,m
15901,Fanči Bernik,m
15902,Jožef Kalasanc Erberg,m
15903,Mildred Wiley,m
15904,Papež Pavel II.,m
15905,Jean Villiers,m
15906,Radu Băldescu,m
15907,"Hunfrid, Mejni grof Istre",m
15908,Fritz Kolbe,m
15909,Jean Lattre,m
15910,Mustafa I.,m
15911,Ignac Ferjančič,m
15912,Archibald Cecil Hughes,m
15913,Alexander Crum Brown,m
15914,Georg Ferdinand Cantor,m
15915,Christian Wernicke,m
15916,Josip Nikolaj Sadnikar,m
15917,Vasilij Timofejevič Abaškin,m
15918,George Heath,m
15919,Bankei Jotaku,m
15920,Hans Karl Friedrich Anton von Diebitsch und Narden,m
15921,Konstanty Plisowski,m
15922,Chester Stairs Duffus,m
15923,William Cranch Bond,m
15924,Pavao Ritter Vitezović,m
15925,Leonid Brežnjev,m
15926,William Larned,m
15927,Jan van Scorel,m
15928,William Harold Lambert,m
15929,Dušana Šantel Kanoni,m
15930,Mary Astell,f
